Timestamp, Premade Voltage, Actual Sent Voltage, Premade Velocity, Actual Velocity
02/07/2020 10:58:05.474, 1, 1,7.06,4.576918
02/07/2020 10:58:05.485, 1, 1,7.06,2.625121
02/07/2020 10:58:05.497, 1, 1,7.06,0.2195866
02/07/2020 10:58:05.508, 1, 1,7.06,-1.934128
02/07/2020 10:58:05.519, 1, 1,7.06,-2.398634
02/07/2020 10:58:05.530, 1, 1,7.06,0.824941
02/07/2020 10:58:05.541, 1, 1,7.06,5.252146
02/07/2020 10:58:05.553, 1, 1,7.06,8.993018
02/07/2020 10:58:05.563, 1, 1,7.06,12.06745
02/07/2020 10:58:05.575, 1, 1,7.06,12.51618
02/07/2020 10:58:05.586, 1, 1,7.06,9.820271
02/07/2020 10:58:05.597, 1, 1,7.06,7.945198
02/07/2020 10:58:05.607, 1, 1,7.06,6.506352
02/07/2020 10:58:05.619, 1, 1,7.06,5.601601
02/07/2020 10:58:05.630, 1, 1,7.06,4.816826
02/07/2020 10:58:05.641, 1, 1,7.06,4.970037
02/07/2020 10:58:05.652, 1, 1,7.06,5.127098
02/07/2020 10:58:05.664, 1, 1,7.06,4.791365
02/07/2020 10:58:05.674, 1, 1,7.06,4.36659
02/07/2020 10:58:05.686, 1, 1,7.06,4.915002
02/07/2020 10:58:05.697, 1, 1,7.06,5.480719
02/07/2020 10:58:05.708, 1, 1,7.06,5.899362
02/07/2020 10:58:05.719, 1, 1,7.06,6.213753
02/07/2020 10:58:05.730, 1, 1,7.06,6.726362
02/07/2020 10:58:05.741, 1, 1,7.06,6.766451
02/07/2020 10:58:05.752, 1, 1,7.06,6.193529
02/07/2020 10:58:05.764, 1, 1,7.06,5.897207
02/07/2020 10:58:05.774, 1, 1,7.06,6.329218
02/07/2020 10:58:05.785, 1, 1,7.06,6.094084
02/07/2020 10:58:05.797, 1, 1,7.06,5.842523
02/07/2020 10:58:05.808, 1, 1,7.06,5.811103
02/07/2020 10:58:05.819, 1, 1,7.06,5.842246
02/07/2020 10:58:05.830, 1, 1,7.06,5.772794
02/07/2020 10:58:05.841, 1, 1,7.06,5.713147
02/07/2020 10:58:05.852, 1, 1,7.06,5.613317
02/07/2020 10:58:05.863, 1, 1,7.06,5.859724
02/07/2020 10:58:05.874, 1, 1,7.06,5.752384
02/07/2020 10:58:05.885, 1, 1,7.06,5.822195
02/07/2020 10:58:05.896, 1, 1,7.06,5.999063
02/07/2020 10:58:05.908, 1, 1,7.06,6.112776
02/07/2020 10:58:05.918, 1, 1,7.06,6.112776
02/07/2020 10:58:05.930, 1, 1,7.06,5.899015
02/07/2020 10:58:05.941, 1, 1,7.06,5.7672
02/07/2020 10:58:05.952, 1, 1,7.06,5.782221
02/07/2020 10:58:05.963, 1, 1,7.06,5.794414
02/07/2020 10:58:05.974, 1, 1,7.06,5.902657
02/07/2020 10:58:05.986, 1, 1,7.06,6.160116
02/07/2020 10:58:05.996, 1, 1,7.06,5.84912
02/07/2020 10:58:06.007, 1, 1,7.06,6.066655
02/07/2020 10:58:06.018, 1, 1,7.06,5.948467
02/07/2020 10:58:06.029, 1, 1,7.06,5.819993
02/07/2020 10:58:06.041, 1, 1,7.06,5.947514
02/07/2020 10:58:06.052, 1, 1,7.06,6.115172
02/07/2020 10:58:06.063, 1, 1,7.06,5.863969
02/07/2020 10:58:06.074, 1, 1,7.06,5.77001
02/07/2020 10:58:06.085, 1, 1,7.06,5.786759
02/07/2020 10:58:06.096, 1, 1,7.06,5.595541
02/07/2020 10:58:06.107, 1, 1,7.06,5.764669
02/07/2020 10:58:06.118, 1, 1,7.06,5.521796
02/07/2020 10:58:06.129, 1, 1,7.06,5.656676
02/07/2020 10:58:06.141, 1, 1,7.06,5.770148
02/07/2020 10:58:06.152, 1, 1,7.06,5.680347
02/07/2020 10:58:06.163, 1, 1,7.06,5.793937
02/07/2020 10:58:06.174, 1, 1,7.06,5.873914
02/07/2020 10:58:06.186, 1, 1,7.06,6.049319
02/07/2020 10:58:06.196, 1, 1,7.06,5.828338
02/07/2020 10:58:06.207, 1, 1,7.06,6.103204
02/07/2020 10:58:06.218, 1, 1,7.06,5.754402
02/07/2020 10:58:06.230, 1, 1,7.06,5.808515
02/07/2020 10:58:06.241, 1, 1,7.06,5.692953
02/07/2020 10:58:06.252, 1, 1,7.06,5.851226
02/07/2020 10:58:06.263, 1, 1,7.06,5.829326
02/07/2020 10:58:06.274, 1, 1,7.06,6.082331
02/07/2020 10:58:06.285, 1, 1,7.06,6.16195
02/07/2020 10:58:06.296, 1, 1,7.06,6.080143
02/07/2020 10:58:06.307, 1, 1,7.06,6.235157
02/07/2020 10:58:06.318, 1, 1,7.06,6.005514
02/07/2020 10:58:06.330, 1, 1,7.06,5.844465
02/07/2020 10:58:06.341, 1, 1,7.06,5.93435
02/07/2020 10:58:06.352, 1, 1,7.06,5.923263
02/07/2020 10:58:06.363, 1, 1,7.06,5.624319
02/07/2020 10:58:06.374, 1, 1,7.06,5.822071
02/07/2020 10:58:06.386, 1, 1,7.06,5.791791
02/07/2020 10:58:06.396, 1, 1,7.06,5.544975
02/07/2020 10:58:06.408, 1, 1,7.06,5.709321
02/07/2020 10:58:06.418, 1, 1,7.06,5.685048
02/07/2020 10:58:06.430, 1, 1,7.06,5.701499
02/07/2020 10:58:06.441, 1, 1,7.06,5.784367
02/07/2020 10:58:06.452, -5, -5,-35.3,5.83624
02/07/2020 10:58:06.463, -5, -5,-35.3,5.846628
02/07/2020 10:58:06.474, -5, -5,-35.3,5.681752
02/07/2020 10:58:06.485, -5, -5,-35.3,5.699126
02/07/2020 10:58:06.496, -5, -5,-35.3,4.528818
02/07/2020 10:58:06.507, -5, -5,-35.3,-0.09793653
02/07/2020 10:58:06.518, -5, -5,-35.3,-8.868775
02/07/2020 10:58:06.530, -5, -5,-35.3,-19.70031
02/07/2020 10:58:06.540, -5, -5,-35.3,-28.92279
02/07/2020 10:58:06.552, -5, -5,-35.3,-37.05276
02/07/2020 10:58:06.563, -5, -5,-35.3,-39.34246
02/07/2020 10:58:06.574, -5, -5,-35.3,-37.16519
02/07/2020 10:58:06.585, -5, -5,-35.3,-33.60409
02/07/2020 10:58:06.596, -5, -5,-35.3,-32.65526
02/07/2020 10:58:06.607, -5, -5,-35.3,-33.70343
02/07/2020 10:58:06.619, -5, -5,-35.3,-38.05941
02/07/2020 10:58:06.629, -5, -5,-35.3,-41.30729
02/07/2020 10:58:06.640, -5, -5,-35.3,-41.33694
02/07/2020 10:58:06.652, -5, -5,-35.3,-37.09734
02/07/2020 10:58:06.662, -5, -5,-35.3,-30.51574
02/07/2020 10:58:06.674, -5, -5,-35.3,-24.01894
02/07/2020 10:58:06.685, -5, -5,-35.3,-20.54918
02/07/2020 10:58:06.696, -5, -5,-35.3,-19.78764
02/07/2020 10:58:06.707, -5, -5,-35.3,-23.43147
02/07/2020 10:58:06.718, -5, -5,-35.3,-27.26287
02/07/2020 10:58:06.730, -5, -5,-35.3,-30.17212
02/07/2020 10:58:06.740, -5, -5,-35.3,-31.31818
02/07/2020 10:58:06.751, -5, -5,-35.3,-31.33699
02/07/2020 10:58:06.763, -5, -5,-35.3,-31.06478
02/07/2020 10:58:06.774, -5, -5,-35.3,-31.2533
02/07/2020 10:58:06.785, -5, -5,-35.3,-31.04336
02/07/2020 10:58:06.796, -5, -5,-35.3,-31.46284
02/07/2020 10:58:06.808, -5, -5,-35.3,-31.96033
02/07/2020 10:58:06.818, -5, -5,-35.3,-31.16778
02/07/2020 10:58:06.829, -5, -5,-35.3,-30.01255
02/07/2020 10:58:06.841, -5, -5,-35.3,-28.57033
02/07/2020 10:58:06.852, -5, -5,-35.3,-28.00577
02/07/2020 10:58:06.863, -5, -5,-35.3,-27.89515
02/07/2020 10:58:06.873, -5, -5,-35.3,-28.28764
02/07/2020 10:58:06.885, -5, -5,-35.3,-28.90576
02/07/2020 10:58:06.896, -5, -5,-35.3,-30.26762
02/07/2020 10:58:06.907, -5, -5,-35.3,-30.09878
02/07/2020 10:58:06.918, -5, -5,-35.3,-30.29524
02/07/2020 10:58:06.929, -5, -5,-35.3,-30.4399
02/07/2020 10:58:06.940, -5, -5,-35.3,-30.22158
02/07/2020 10:58:06.951, -5, -5,-35.3,-30.33874
02/07/2020 10:58:06.963, -5, -5,-35.3,-30.03324
02/07/2020 10:58:06.975, -5, -5,-35.3,-29.41474
02/07/2020 10:58:06.985, -5, -5,-35.3,-29.88517
02/07/2020 10:58:06.996, -5, -5,-35.3,-29.78702
02/07/2020 10:58:07.007, -5, -5,-35.3,-29.44785
02/07/2020 10:58:07.018, -5, -5,-35.3,-29.95613
02/07/2020 10:58:07.029, -5, -5,-35.3,-30.80674
02/07/2020 10:58:07.040, -5, -5,-35.3,-29.87909
02/07/2020 10:58:07.052, -5, -5,-35.3,-30.63317
02/07/2020 10:58:07.062, -5, -5,-35.3,-30.04731
02/07/2020 10:58:07.074, -5, -5,-35.3,-30.14852
02/07/2020 10:58:07.085, -5, -5,-35.3,-30.40526
02/07/2020 10:58:07.096, -5, -5,-35.3,-30.57985
02/07/2020 10:58:07.107, -5, -5,-35.3,-30.30368
02/07/2020 10:58:07.118, -5, -5,-35.3,-30.39408
02/07/2020 10:58:07.129, -5, -5,-35.3,-30.59232
02/07/2020 10:58:07.140, -5, -5,-35.3,-29.64245
02/07/2020 10:58:07.151, -5, -5,-35.3,-29.90189
02/07/2020 10:58:07.162, -5, -5,-35.3,-29.80309
02/07/2020 10:58:07.173, -5, -5,-35.3,-30.25838
02/07/2020 10:58:07.185, -5, -5,-35.3,-29.63733
02/07/2020 10:58:07.196, -5, -5,-35.3,-29.97903
02/07/2020 10:58:07.208, -5, -5,-35.3,-29.81011
02/07/2020 10:58:07.218, -5, -5,-35.3,-29.56587
02/07/2020 10:58:07.229, -5, -5,-35.3,-29.80671
02/07/2020 10:58:07.240, -5, -5,-35.3,-30.09833
02/07/2020 10:58:07.251, -5, -5,-35.3,-30.12767
02/07/2020 10:58:07.263, -5, -5,-35.3,-29.89813
02/07/2020 10:58:07.273, -5, -5,-35.3,-29.84632
02/07/2020 10:58:07.284, -5, -5,-35.3,-29.39577
02/07/2020 10:58:07.295, -5, -5,-35.3,-29.55901
02/07/2020 10:58:07.307, -5, -5,-35.3,-29.46707
02/07/2020 10:58:07.318, -5, -5,-35.3,-29.74788
02/07/2020 10:58:07.329, -5, -5,-35.3,-30.17934
02/07/2020 10:58:07.340, -5, -5,-35.3,-30.52461
02/07/2020 10:58:07.352, -5, -5,-35.3,-29.87876
02/07/2020 10:58:07.362, -5, -5,-35.3,-30.50151
02/07/2020 10:58:07.374, -5, -5,-35.3,-29.96543
02/07/2020 10:58:07.384, -5, -5,-35.3,-30.26501
02/07/2020 10:58:07.395, -5, -5,-35.3,-29.65017
02/07/2020 10:58:07.407, -5, -5,-35.3,-30.19633
02/07/2020 10:58:07.417, -5, -5,-35.3,-29.04215
02/07/2020 10:58:07.429, -5, -5,-35.3,-29.78999
02/07/2020 10:58:07.440, -5, -5,-35.3,-29.13351
02/07/2020 10:58:07.451, -5, -5,-35.3,-29.70113
02/07/2020 10:58:07.462, -5, -5,-35.3,-29.75281
02/07/2020 10:58:07.473, -5, -5,-35.3,-29.52371
02/07/2020 10:58:07.484, -5, -5,-35.3,-29.92752
02/07/2020 10:58:07.495, -5, -5,-35.3,-29.903
02/07/2020 10:58:07.507, -5, -5,-35.3,-30.05613
02/07/2020 10:58:07.517, -5, -5,-35.3,-30.8436
02/07/2020 10:58:07.529, -5, -5,-35.3,-32.07102
02/07/2020 10:58:07.540, -5, -5,-35.3,-31.52171
02/07/2020 10:58:07.552, -5, -5,-35.3,-32.07713
02/07/2020 10:58:07.563, -1, -1,-7.06,-31.97503
02/07/2020 10:58:07.574, -1, -1,-7.06,-31.3469
02/07/2020 10:58:07.585, -1, -1,-7.06,-31.50062
02/07/2020 10:58:07.596, -1, -1,-7.06,-30.97766
02/07/2020 10:58:07.607, -1, -1,-7.06,-29.98038
02/07/2020 10:58:07.618, -1, -1,-7.06,-24.82452
02/07/2020 10:58:07.629, -1, -1,-7.06,-17.10514
02/07/2020 10:58:07.640, -1, -1,-7.06,-9.858311
02/07/2020 10:58:07.651, -1, -1,-7.06,-3.951727
02/07/2020 10:58:07.662, -1, -1,-7.06,-1.293938
02/07/2020 10:58:07.673, -1, -1,-7.06,-2.463587
02/07/2020 10:58:07.684, -1, -1,-7.06,-3.922455
02/07/2020 10:58:07.695, -1, -1,-7.06,-3.709537
02/07/2020 10:58:07.706, -1, -1,-7.06,-2.593425
02/07/2020 10:58:07.717, -1, -1,-7.06,1.197275
02/07/2020 10:58:07.728, -1, -1,-7.06,2.374932
02/07/2020 10:58:07.740, -1, -1,-7.06,0.541126
02/07/2020 10:58:07.751, -1, -1,-7.06,-3.269802
02/07/2020 10:58:07.762, -1, -1,-7.06,-6.968937
02/07/2020 10:58:07.773, -1, -1,-7.06,-11.16493
02/07/2020 10:58:07.785, -1, -1,-7.06,-12.01276
02/07/2020 10:58:07.796, -1, -1,-7.06,-11.98432
02/07/2020 10:58:07.806, -1, -1,-7.06,-10.06353
02/07/2020 10:58:07.818, -1, -1,-7.06,-8.13079
02/07/2020 10:58:07.829, -1, -1,-7.06,-6.294278
02/07/2020 10:58:07.840, -1, -1,-7.06,-5.832697
02/07/2020 10:58:07.851, -1, -1,-7.06,-5.610163
02/07/2020 10:58:07.862, -1, -1,-7.06,-5.389101
02/07/2020 10:58:07.873, -1, -1,-7.06,-5.198502
02/07/2020 10:58:07.884, -1, -1,-7.06,-4.94271
02/07/2020 10:58:07.895, -1, -1,-7.06,-4.745735
02/07/2020 10:58:07.907, -1, -1,-7.06,-4.656008
02/07/2020 10:58:07.918, -1, -1,-7.06,-5.323706
02/07/2020 10:58:07.929, -1, -1,-7.06,-6.165123
02/07/2020 10:58:07.940, -1, -1,-7.06,-6.544414
02/07/2020 10:58:07.951, -1, -1,-7.06,-6.600545
02/07/2020 10:58:07.962, -1, -1,-7.06,-6.613399
02/07/2020 10:58:07.973, -1, -1,-7.06,-6.57345
02/07/2020 10:58:07.985, -1, -1,-7.06,-6.566236
02/07/2020 10:58:07.995, -1, -1,-7.06,-6.395339
02/07/2020 10:58:08.006, -1, -1,-7.06,-6.565127
02/07/2020 10:58:08.017, -1, -1,-7.06,-6.244633
02/07/2020 10:58:08.029, -1, -1,-7.06,-5.800545
02/07/2020 10:58:08.040, -1, -1,-7.06,-5.778333
02/07/2020 10:58:08.051, -1, -1,-7.06,-5.674659
02/07/2020 10:58:08.062, -1, -1,-7.06,-5.695368
02/07/2020 10:58:08.073, -1, -1,-7.06,-5.693188
02/07/2020 10:58:08.084, -1, -1,-7.06,-6.066306
02/07/2020 10:58:08.095, -1, -1,-7.06,-5.819074
02/07/2020 10:58:08.107, -1, -1,-7.06,-5.918801
02/07/2020 10:58:08.118, -1, -1,-7.06,-5.650681
02/07/2020 10:58:08.128, -1, -1,-7.06,-5.772784
02/07/2020 10:58:08.140, -1, -1,-7.06,-5.910627
02/07/2020 10:58:08.150, -1, -1,-7.06,-5.846867
02/07/2020 10:58:08.162, -1, -1,-7.06,-6.206686
02/07/2020 10:58:08.173, -1, -1,-7.06,-6.585657
02/07/2020 10:58:08.184, -1, -1,-7.06,-6.567302
02/07/2020 10:58:08.196, -1, -1,-7.06,-6.340408
02/07/2020 10:58:08.207, -1, -1,-7.06,-6.424747
02/07/2020 10:58:08.217, -1, -1,-7.06,-6.208906
02/07/2020 10:58:08.228, -1, -1,-7.06,-5.820502
02/07/2020 10:58:08.240, -1, -1,-7.06,-5.631961
02/07/2020 10:58:08.251, -1, -1,-7.06,-5.568937
02/07/2020 10:58:08.262, -1, -1,-7.06,-5.564033
02/07/2020 10:58:08.273, -1, -1,-7.06,-5.6
02/07/2020 10:58:08.284, -1, -1,-7.06,-5.86158
02/07/2020 10:58:08.296, -1, -1,-7.06,-5.972187
02/07/2020 10:58:08.307, -1, -1,-7.06,-6.120436
02/07/2020 10:58:08.317, -1, -1,-7.06,-6.294354
02/07/2020 10:58:08.328, -1, -1,-7.06,-5.953134
02/07/2020 10:58:08.340, -1, -1,-7.06,-5.935695
02/07/2020 10:58:08.351, -1, -1,-7.06,-6.037396
02/07/2020 10:58:08.362, -1, -1,-7.06,-5.953669
02/07/2020 10:58:08.373, -1, -1,-7.06,-5.640327
02/07/2020 10:58:08.384, -1, -1,-7.06,-6.266057
02/07/2020 10:58:08.395, -1, -1,-7.06,-6.127341
02/07/2020 10:58:08.406, -1, -1,-7.06,-5.768545
02/07/2020 10:58:08.417, -1, -1,-7.06,-6.027466
02/07/2020 10:58:08.428, -1, -1,-7.06,-6.274934
02/07/2020 10:58:08.439, -1, -1,-7.06,-5.583576
02/07/2020 10:58:08.450, -1, -1,-7.06,-5.692884
02/07/2020 10:58:08.462, -1, -1,-7.06,-5.903886
02/07/2020 10:58:08.473, -1, -1,-7.06,-5.979836
02/07/2020 10:58:08.484, -1, -1,-7.06,-5.809264
02/07/2020 10:58:08.495, -1, -1,-7.06,-6.117711
02/07/2020 10:58:08.506, -1, -1,-7.06,-6.264305
02/07/2020 10:58:08.518, -1, -1,-7.06,-6.273487
02/07/2020 10:58:08.528, -1, -1,-7.06,-6.104591
02/07/2020 10:58:08.539, -1, -1,-7.06,-5.863215
02/07/2020 10:58:08.551, -1, -1,-7.06,-5.892643
02/07/2020 10:58:08.561, -1, -1,-7.06,-5.558583
02/07/2020 10:58:08.572, -1, -1,-7.06,-5.677929
02/07/2020 10:58:08.584, -1, -1,-7.06,-5.508447
02/07/2020 10:58:08.594, -1, -1,-7.06,-5.901512
02/07/2020 10:58:08.606, -1, -1,-7.06,-5.900957
02/07/2020 10:58:08.617, -1, -1,-7.06,-6.163407
02/07/2020 10:58:08.628, -1, -1,-7.06,-6.365376
02/07/2020 10:58:08.640, -1, -1,-7.06,-6.227248
02/07/2020 10:58:08.650, -1, -1,-7.06,-6.283379
02/07/2020 10:58:08.662, -1, -1,-7.06,-6.220163
02/07/2020 10:58:08.673, 0, 0,0,-6.255041
02/07/2020 10:58:08.684, 0, 0,0,-6.038147
02/07/2020 10:58:08.695, 0, 0,0,-6.299903
02/07/2020 10:58:08.706, 0, 0,0,-6.094604
02/07/2020 10:58:08.717, 0, 0,0,-5.069219
02/07/2020 10:58:08.728, 0, 0,0,-2.97517
02/07/2020 10:58:08.739, 0, 0,0,-1.115827
02/07/2020 10:58:08.751, 0, 0,0,0.5060517
02/07/2020 10:58:08.762, 0, 0,0,1.315578
02/07/2020 10:58:08.773, 0, 0,0,1.016349
02/07/2020 10:58:08.784, 0, 0,0,0.4098093
02/07/2020 10:58:08.795, 0, 0,0,0.4594005
02/07/2020 10:58:08.806, 0, 0,0,0.4915364
02/07/2020 10:58:08.817, 0, 0,0,1.002725
02/07/2020 10:58:08.828, 0, 0,0,1.778333
02/07/2020 10:58:08.840, 0, 0,0,1.692098
02/07/2020 10:58:08.850, 0, 0,0,0.5830864
02/07/2020 10:58:08.862, 0, 0,0,-0.2615804
02/07/2020 10:58:08.873, 0, 0,0,-1.00218
02/07/2020 10:58:08.884, 0, 0,0,-1.284469
02/07/2020 10:58:08.895, 0, 0,0,-1.458732
02/07/2020 10:58:08.906, 0, 0,0,-0.7618519
02/07/2020 10:58:08.918, 0, 0,0,-0.4194756
02/07/2020 10:58:08.928, 0, 0,0,0.3933972
02/07/2020 10:58:08.939, 0, 0,0,0.3645443
02/07/2020 10:58:08.950, 0, 0,0,0.3989457
02/07/2020 10:58:08.962, 0, 0,0,0.1631294
02/07/2020 10:58:08.973, 0, 0,0,0.16369
02/07/2020 10:58:08.984, 0, 0,0,0.01580381
02/07/2020 10:58:08.995, 0, 0,0,-0.107357
02/07/2020 10:58:09.006, 0, 0,0,-0.03978202
02/07/2020 10:58:09.017, 0, 0,0,-0.1351499
02/07/2020 10:58:09.028, 0, 0,0,0.0348762
02/07/2020 10:58:09.039, 0, 0,0,0.04827299
02/07/2020 10:58:09.051, 0, 0,0,0.06824803
02/07/2020 10:58:09.062, 0, 0,0,0.1318801
02/07/2020 10:58:09.073, 0, 0,0,0.2685532
02/07/2020 10:58:09.084, 0, 0,0,0.1841962
02/07/2020 10:58:09.095, 0, 0,0,0.0893733
02/07/2020 10:58:09.107, 0, 0,0,0.3142819
02/07/2020 10:58:09.118, 0, 0,0,0.1765668
02/07/2020 10:58:09.128, 0, 0,0,-0.2152589
02/07/2020 10:58:09.139, 0, 0,0,0.02164037
02/07/2020 10:58:09.150, 0, 0,0,-0.1109724
02/07/2020 10:58:09.162, 0, 0,0,-0.2097378
02/07/2020 10:58:09.172, 0, 0,0,-0.1220696
02/07/2020 10:58:09.183, 0, 0,0,0.3155313
02/07/2020 10:58:09.195, 0, 0,0,-0.1040836
02/07/2020 10:58:09.206, 0, 0,0,0.1177112
02/07/2020 10:58:09.217, 0, 0,0,0.16091
02/07/2020 10:58:09.228, 0, 0,0,0.1198502
02/07/2020 10:58:09.239, 0, 0,0,0.04686489
02/07/2020 10:58:09.250, 0, 0,0,0.2435929
02/07/2020 10:58:09.261, 0, 0,0,0.04993758
02/07/2020 10:58:09.273, 0, 0,0,-0.04250681
02/07/2020 10:58:09.284, 0, 0,0,-0.09155314
02/07/2020 10:58:09.294, 0, 0,0,-0.1892145
02/07/2020 10:58:09.306, 0, 0,0,-0.1389598
02/07/2020 10:58:09.317, 0, 0,0,-0.1346049
02/07/2020 10:58:09.329, 0, 0,0,-0.1242891
02/07/2020 10:58:09.339, 0, 0,0,-0.1015397
02/07/2020 10:58:09.350, 0, 0,0,0.07546123
02/07/2020 10:58:09.361, 0, 0,0,-0.0506812
02/07/2020 10:58:09.373, 0, 0,0,0.1237057
02/07/2020 10:58:09.383, 0, 0,0,-0.02779292
02/07/2020 10:58:09.395, 0, 0,0,0.001634877
02/07/2020 10:58:09.406, 0, 0,0,0.001089918
02/07/2020 10:58:09.417, 0, 0,0,0.02552365
02/07/2020 10:58:09.428, 0, 0,0,0.03384658
02/07/2020 10:58:09.439, 0, 0,0,0.2757664
02/07/2020 10:58:09.451, 0, 0,0,0.08489388
02/07/2020 10:58:09.461, 0, 0,0,-0.2341518
02/07/2020 10:58:09.473, 0, 0,0,-0.09044564
02/07/2020 10:58:09.483, 0, 0,0,-0.1978202
02/07/2020 10:58:09.494, 0, 0,0,-0.3019074
02/07/2020 10:58:09.506, 0, 0,0,-0.0986376
02/07/2020 10:58:09.517, 0, 0,0,0.026703
02/07/2020 10:58:09.528, 0, 0,0,0.1089881
02/07/2020 10:58:09.539, 0, 0,0,0.1625746
02/07/2020 10:58:09.550, 0, 0,0,0.297406
02/07/2020 10:58:09.562, 0, 0,0,0.2702178
02/07/2020 10:58:09.573, 0, 0,0,0.2918574
02/07/2020 10:58:09.583, 0, 0,0,0.1667575
02/07/2020 10:58:09.594, 0, 0,0,0.08228883
02/07/2020 10:58:09.606, 0, 0,0,0.1029973
02/07/2020 10:58:09.617, 0, 0,0,0.1117166
02/07/2020 10:58:09.628, 0, 0,0,-0.03324251
02/07/2020 10:58:09.639, 0, 0,0,0.09710421
02/07/2020 10:58:09.650, 0, 0,0,0.02219448
02/07/2020 10:58:09.661, 0, 0,0,-0.04494382
02/07/2020 10:58:09.672, 0, 0,0,0.004438896
02/07/2020 10:58:09.683, 0, 0,0,0.1781107
02/07/2020 10:58:09.694, 0, 0,0,0.1269712
02/07/2020 10:58:09.705, 0, 0,0,0.1144414
02/07/2020 10:58:09.717, 0, 0,0,0.1798365
02/07/2020 10:58:09.728, 0, 0,0,0.08119891
02/07/2020 10:58:09.739, 0, 0,0,0.09209809
02/07/2020 10:58:09.750, 0, 0,0,-0.06936015
02/07/2020 10:58:09.761, 0, 0,0,-0.04938272
02/07/2020 10:58:09.772, 0, 0,0,-0.1059786
02/07/2020 10:58:09.783, -1.748456E-07, -1.748456E-07,-1.23441E-06,-0.2641143
02/07/2020 10:58:09.794, 0.01111086, 0.01111086,0.07844264,-0.4211403
02/07/2020 10:58:09.805, 0.02222051, 0.02222051,0.1568768,-0.2502427
02/07/2020 10:58:09.816, 0.03332743, 0.03332743,0.2352917,-0.173297
02/07/2020 10:58:09.828, 0.04443023, 0.04443023,0.3136775,-0.1536968
02/07/2020 10:58:09.839, 0.05552755, 0.05552755,0.3920245,-0.06975477
02/07/2020 10:58:09.851, 0.06661801, 0.06661801,0.4703231,0.2441417
02/07/2020 10:58:09.861, 0.07770024, 0.07770024,0.5485637,0.08337875
02/07/2020 10:58:09.873, 0.08877289, 0.08877289,0.6267366,-0.120405
02/07/2020 10:58:09.883, 0.09983457, 0.09983457,0.7048321,-0.02234332
02/07/2020 10:58:09.894, 0.1108839, 0.1108839,0.7828405,0.1309474
02/07/2020 10:58:09.906, 0.1219196, 0.1219196,0.8607523,0.1356948
02/07/2020 10:58:09.916, 0.1329402, 0.1329402,0.9385579,0.3035319
02/07/2020 10:58:09.928, 0.1439444, 0.1439444,1.016248,0.6697547
02/07/2020 10:58:09.939, 0.1549308, 0.1549308,1.093812,0.7580382
02/07/2020 10:58:09.950, 0.1658982, 0.1658982,1.171241,0.93297
02/07/2020 10:58:09.961, 0.176845, 0.176845,1.248526,0.9271744
02/07/2020 10:58:09.973, 0.18777, 0.18777,1.325656,0.8661696
02/07/2020 10:58:09.983, 0.1986718, 0.1986718,1.402623,0.9726731
02/07/2020 10:58:09.994, 0.2095491, 0.2095491,1.479416,1.012068
02/07/2020 10:58:10.005, 0.2204005, 0.2204005,1.556027,1.12415
02/07/2020 10:58:10.017, 0.2312247, 0.2312247,1.632446,1.102452
02/07/2020 10:58:10.028, 0.2420203, 0.2420203,1.708663,1.23429
02/07/2020 10:58:10.039, 0.2527861, 0.2527861,1.78467,1.269755
02/07/2020 10:58:10.050, 0.2635207, 0.2635207,1.860456,1.419618
02/07/2020 10:58:10.061, 0.2742227, 0.2742227,1.936012,1.303542
02/07/2020 10:58:10.072, 0.2848909, 0.2848909,2.011329,1.605216
02/07/2020 10:58:10.083, 0.2955239, 0.2955239,2.086398,1.459893
02/07/2020 10:58:10.094, 0.3061204, 0.3061204,2.16121,1.746151
02/07/2020 10:58:10.106, 0.3166791, 0.3166791,2.235754,1.647385
02/07/2020 10:58:10.116, 0.3271987, 0.3271987,2.310023,1.832709
02/07/2020 10:58:10.128, 0.337678, 0.337678,2.384006,1.796185
02/07/2020 10:58:10.139, 0.3481155, 0.3481155,2.457695,2.06049
02/07/2020 10:58:10.150, 0.3585101, 0.3585101,2.531081,1.922616
02/07/2020 10:58:10.161, 0.3688604, 0.3688604,2.604154,1.955858
02/07/2020 10:58:10.173, 0.3791651, 0.3791651,2.676906,2.133583
02/07/2020 10:58:10.183, 0.3894231, 0.3894231,2.749327,2.156749
02/07/2020 10:58:10.194, 0.399633, 0.399633,2.821409,2.297129
02/07/2020 10:58:10.205, 0.4097935, 0.4097935,2.893142,2.274934
02/07/2020 10:58:10.217, 0.4199035, 0.4199035,2.964518,2.53239
02/07/2020 10:58:10.229, 0.4299616, 0.4299616,3.035529,2.188376
02/07/2020 10:58:10.239, 0.4399666, 0.4399666,3.106164,2.445776
02/07/2020 10:58:10.250, 0.4499173, 0.4499173,3.176416,2.406539
02/07/2020 10:58:10.261, 0.4598124, 0.4598124,3.246276,2.469755
02/07/2020 10:58:10.272, 0.4696508, 0.4696508,3.315735,2.494823
02/07/2020 10:58:10.283, 0.4794312, 0.4794312,3.384784,2.799279
02/07/2020 10:58:10.294, 0.4891525, 0.4891525,3.453416,2.821473
02/07/2020 10:58:10.305, 0.4988133, 0.4988133,3.521622,2.891386
02/07/2020 10:58:10.316, 0.5084125, 0.5084125,3.589392,3.087359
02/07/2020 10:58:10.328, 0.517949, 0.517949,3.65672,3.138299
