Timestamp, Premade Voltage, Actual Sent Voltage, Premade Velocity, Actual Velocity
02/07/2020 10:45:23.761, 2.37842, 2.37842,16.79165,12.65318
02/07/2020 10:45:23.772, 2.471245, 2.471245,17.44699,13.44153
02/07/2020 10:45:23.783, 2.560674, 2.560674,18.07836,14.06532
02/07/2020 10:45:23.795, 2.646542, 2.646542,18.68459,14.28447
02/07/2020 10:45:23.805, 2.728552, 2.728552,19.26358,15.2605
02/07/2020 10:45:23.817, 2.806714, 2.806714,19.8154,15.28652
02/07/2020 10:45:23.828, 2.880957, 2.880957,20.33955,15.86267
02/07/2020 10:45:23.839, 2.951048, 2.951048,20.8344,16.43583
02/07/2020 10:45:23.850, 3.017046, 3.017046,21.30034,17.41212
02/07/2020 10:45:23.861, 3.078952, 3.078952,21.7374,17.53712
02/07/2020 10:45:23.872, 3.136614, 3.136614,22.1445,18.0537
02/07/2020 10:45:23.884, 3.190099, 3.190099,22.52209,17.89576
02/07/2020 10:45:23.895, 3.239464, 3.239464,22.87062,18.13679
02/07/2020 10:45:23.906, 3.284613, 3.284613,23.18937,18.44414
02/07/2020 10:45:23.917, 3.325622, 3.325622,23.47889,18.83199
02/07/2020 10:45:23.928, 3.362609, 3.362609,23.74002,19.10463
02/07/2020 10:45:23.939, 3.395532, 3.395532,23.97246,20.40634
02/07/2020 10:45:23.950, 3.424474, 3.424474,24.17678,21.08343
02/07/2020 10:45:23.961, 3.449602, 3.449602,24.35419,21.544
02/07/2020 10:45:23.973, 3.470937, 3.470937,24.50481,22.03375
02/07/2020 10:45:23.984, 3.488587, 3.488587,24.62942,22.7784
02/07/2020 10:45:23.994, 3.502789, 3.502789,24.72969,22.64474
02/07/2020 10:45:24.006, 3.513647, 3.513647,24.80635,23.30899
02/07/2020 10:45:24.017, 3.521313, 3.521313,24.86047,22.63327
02/07/2020 10:45:24.028, 3.526099, 3.526099,24.89426,22.9383
02/07/2020 10:45:24.039, 3.528218, 3.528218,24.90922,22.30066
02/07/2020 10:45:24.050, 3.527901, 3.527901,24.90698,22.27129
02/07/2020 10:45:24.061, 3.525513, 3.525513,24.89013,21.85851
02/07/2020 10:45:24.072, 3.521336, 3.521336,24.86063,22.41374
02/07/2020 10:45:24.083, 3.515643, 3.515643,24.82044,22.07434
02/07/2020 10:45:24.099, 3.508779, 3.508779,24.77198,20.4806
02/07/2020 10:45:24.110, 3.501006, 3.501006,24.7171,20.32524
02/07/2020 10:45:24.122, 3.492547, 3.492547,24.65738,19.8758
02/07/2020 10:45:24.133, 3.483622, 3.483622,24.59437,19.75736
02/07/2020 10:45:24.144, 3.474359, 3.474359,24.52898,19.56324
02/07/2020 10:45:24.156, 3.464814, 3.464814,24.46159,21.03442
02/07/2020 10:45:24.167, 3.455009, 3.455009,24.39236,20.51658
02/07/2020 10:45:24.177, 3.444878, 3.444878,24.32084,21.439
02/07/2020 10:45:24.188, 3.434269, 3.434269,24.24594,21.57953
02/07/2020 10:45:24.200, 3.423017, 3.423017,24.1665,21.52918
02/07/2020 10:45:24.211, 3.410907, 3.410907,24.081,21.77752
02/07/2020 10:45:24.222, 3.397647, 3.397647,23.98738,22.24452
02/07/2020 10:45:24.233, 3.383007, 3.383007,23.88403,21.16678
02/07/2020 10:45:24.244, 3.366761, 3.366761,23.76933,20.80111
02/07/2020 10:45:24.255, 3.34865, 3.34865,23.64147,21.25917
02/07/2020 10:45:24.266, 3.328551, 3.328551,23.49957,20.53324
02/07/2020 10:45:24.277, 3.306388, 3.306388,23.3431,20.68968
02/07/2020 10:45:24.289, 3.282069, 3.282069,23.17141,20.37742
02/07/2020 10:45:24.300, 3.255701, 3.255701,22.98525,19.97477
02/07/2020 10:45:24.311, 3.227461, 3.227461,22.78587,20.03899
02/07/2020 10:45:24.322, 3.197524, 3.197524,22.57452,20.50709
02/07/2020 10:45:24.334, 3.166209, 3.166209,22.35343,20.68191
02/07/2020 10:45:24.345, 3.133884, 3.133884,22.12522,20.64286
02/07/2020 10:45:24.355, 3.100912, 3.100912,21.89244,20.98294
02/07/2020 10:45:24.366, 3.06773, 3.06773,21.65817,20.24845
02/07/2020 10:45:24.377, 3.034778, 3.034778,21.42553,19.98167
02/07/2020 10:45:24.388, 3.002481, 3.002481,21.19751,19.06293
02/07/2020 10:45:24.399, 2.971255, 2.971255,20.97706,19.118
02/07/2020 10:45:24.411, 2.941432, 2.941432,20.76651,18.46107
02/07/2020 10:45:24.422, 2.913325, 2.913325,20.56808,18.24065
02/07/2020 10:45:24.433, 2.887196, 2.887196,20.3836,17.98484
02/07/2020 10:45:24.444, 2.863131, 2.863131,20.2137,17.55956
02/07/2020 10:45:24.455, 2.841218, 2.841218,20.059,16.68804
02/07/2020 10:45:24.467, 2.821489, 2.821489,19.91971,17.13226
02/07/2020 10:45:24.477, 2.803745, 2.803745,19.79444,17.00805
02/07/2020 10:45:24.488, 2.787815, 2.787815,19.68198,16.81071
02/07/2020 10:45:24.499, 2.773422, 2.773422,19.58036,17.08575
02/07/2020 10:45:24.510, 2.760104, 2.760104,19.48634,17.29684
02/07/2020 10:45:24.521, 2.747398, 2.747398,19.39663,16.79745
02/07/2020 10:45:24.533, 2.734743, 2.734743,19.30729,16.50773
02/07/2020 10:45:24.544, 2.721504, 2.721504,19.21382,16.61039
02/07/2020 10:45:24.556, 2.707023, 2.707023,19.11159,16.81091
02/07/2020 10:45:24.566, 2.690479, 2.690479,18.99478,17.03873
02/07/2020 10:45:24.578, 2.671201, 2.671201,18.85868,16.8207
02/07/2020 10:45:24.589, 2.648467, 2.648467,18.69818,16.79482
02/07/2020 10:45:24.600, 2.621352, 2.621352,18.50674,16.30838
02/07/2020 10:45:24.610, 2.589246, 2.589246,18.28008,15.90082
02/07/2020 10:45:24.621, 2.551528, 2.551528,18.01379,15.8654
02/07/2020 10:45:24.633, 2.50736, 2.50736,17.70196,16.10839
02/07/2020 10:45:24.644, 2.4564, 2.4564,17.34218,16.09758
02/07/2020 10:45:24.656, 2.398325, 2.398325,16.93217,16.01834
02/07/2020 10:45:24.666, 2.332676, 2.332676,16.46869,15.86049
02/07/2020 10:45:24.677, 2.259502, 2.259502,15.95209,15.43627
02/07/2020 10:45:24.688, 2.178951, 2.178951,15.38339,14.75471
02/07/2020 10:45:24.699, 2.091053, 2.091053,14.76283,14.36236
02/07/2020 10:45:24.711, 1.996354, 1.996354,14.09426,14.17891
02/07/2020 10:45:24.722, 1.89554, 1.89554,13.38251,13.692
02/07/2020 10:45:24.733, 1.789217, 1.789217,12.63187,12.75684
02/07/2020 10:45:24.744, 1.678367, 1.678367,11.84927,12.78014
02/07/2020 10:45:24.755, 1.564144, 1.564144,11.04286,12.12016
02/07/2020 10:45:24.766, 1.447608, 1.447608,10.22011,11.67224
02/07/2020 10:45:24.777, 1.330026, 1.330026,9.389983,10.80157
02/07/2020 10:45:24.789, 1.212667, 1.212667,8.561427,10.5751
02/07/2020 10:45:24.799, 1.096804, 1.096804,7.743434,10.06842
02/07/2020 10:45:24.811, 0.9837139, 0.9837139,6.94502,9.632907
02/07/2020 10:45:24.821, 0.8744572, 0.8744572,6.173668,9.086793
02/07/2020 10:45:24.832, 0.7701317, 0.7701317,5.43713,8.513594
02/07/2020 10:45:24.844, 0.6717969, 0.6717969,4.742886,7.486683
02/07/2020 10:45:24.855, 0.5799973, 0.5799973,4.094781,7.024909
02/07/2020 10:45:24.866, 0.4953703, 0.4953703,3.497314,5.95189
02/07/2020 10:45:24.877, 0.4185132, 0.4185132,2.954703,5.17952
02/07/2020 10:45:24.889, 0.3493584, 0.3493584,2.46647,4.593784
02/07/2020 10:45:24.899, 0.2879533, 0.2879533,2.03295,4.210416
02/07/2020 10:45:24.911, 0.2344059, 0.2344059,1.654906,3.118298
02/07/2020 10:45:24.921, 0.1881313, 0.1881313,1.328207,2.803621
02/07/2020 10:45:24.933, 0.1487402, 0.1487402,1.050106,2.194585
02/07/2020 10:45:24.945, 0.1159528, 0.1159528,0.818627,1.712633
02/07/2020 10:45:24.955, 0.08886898, 0.08886898,0.627415,1.270868
02/07/2020 10:45:24.966, 0.06686813, 0.06686813,0.472089,1.153508
02/07/2020 10:45:24.977, 0.04948669, 0.04948669,0.349376,0.8709735
02/07/2020 10:45:24.988, 0.03586771, 0.03586771,0.253226,0.8064645
02/07/2020 10:45:24.999, 0.02540807, 0.02540807,0.179381,0.7484673
02/07/2020 10:45:25.011, 0.01764363, 0.01764363,0.124564,0.7117554
02/07/2020 10:45:25.022, 0.01194901, 0.01194901,0.08436,0.6111324
02/07/2020 10:45:25.032, 0.007864589, 0.007864589,0.055524,0.6577599
02/07/2020 10:45:25.043, 0.005046742, 0.005046742,0.03563,0.5556991
02/07/2020 10:45:25.055, 0.003147309, 0.003147309,0.02222,0.5573863
02/07/2020 10:45:25.065, 0.001897592, 0.001897592,0.013397,0.7379035
02/07/2020 10:45:25.077, 0.001105949, 0.001105949,0.007808,0.5635366
02/07/2020 10:45:25.088, 0.000614306, 0.000614306,0.004337,0.605206
02/07/2020 10:45:25.099, 0.0003171388, 0.0003171388,0.002239,0.571015
02/07/2020 10:45:25.111, 0.0001471671, 0.0001471671,0.001039,0.3001829
02/07/2020 10:45:25.121, 5.467422E-05, 5.467422E-05,0.000386,0.6371196
02/07/2020 10:45:25.134, 1.048159E-05, 1.048159E-05,7.4E-05,0.6071815
02/07/2020 10:45:25.144, 0, 0,0,0.4120572
02/07/2020 10:45:25.155, 0, 0,0,0.3870199
02/07/2020 10:45:25.166, 0, 0,0,0.6411833
02/07/2020 10:45:25.178, 0, 0,0,0.2484416
02/07/2020 10:45:25.188, 0, 0,0,0.1311566
02/07/2020 10:45:25.199, 0, 0,0,0.2988972
02/07/2020 10:45:25.211, 0, 0,0,0.0842704
02/07/2020 10:45:25.221, 0, 0,0,-0.02196848
02/07/2020 10:45:25.233, 0, 0,0,0.03717575
02/07/2020 10:45:25.243, 0, 0,0,0.1098289
02/07/2020 10:45:25.255, 0, 0,0,-0.01120572
02/07/2020 10:45:25.266, 0, 0,0,0.0493865
02/07/2020 10:45:25.277, 0, 0,0,0.3189714
02/07/2020 10:45:25.288, 0, 0,0,0.1432221
02/07/2020 10:45:25.300, 0, 0,0,0.4562291
02/07/2020 10:45:25.310, 0, 0,0,0.5968234
02/07/2020 10:45:25.321, 0, 0,0,0.787356
02/07/2020 10:45:25.333, 0, 0,0,0.410521
02/07/2020 10:45:25.344, 0, 0,0,0.4942397
02/07/2020 10:45:25.355, 0.0008535411, 0.0008535411,0.006026,0.3785926
02/07/2020 10:45:25.365, 0.002201416, 0.002201416,0.015542,0.1208447
02/07/2020 10:45:25.376, 0.004688243, 0.004688243,0.033099,0.166722
02/07/2020 10:45:25.388, 0.008606657, 0.008606657,0.060763,0.1226602
02/07/2020 10:45:25.399, 0.0136238, 0.0136238,0.096184,0.07334645
02/07/2020 10:45:25.410, 0.01686388, 0.01686388,0.119059,0.02390988
02/07/2020 10:45:25.421, 0.01629901, 0.01629901,0.115071,0.1131581
02/07/2020 10:45:25.433, 0.005815156, 0.005815156,0.041055,-0.02992813
02/07/2020 10:45:25.444, -0.01927281, -0.01927281,-0.136066,0.4401789
02/07/2020 10:45:25.455, -0.06152748, -0.06152748,-0.434384,0.377032
02/07/2020 10:45:25.466, -0.1210031, -0.1210031,-0.854282,0.1944142
02/07/2020 10:45:25.477, -0.193631, -0.193631,-1.367035,0.2589556
02/07/2020 10:45:25.487, -0.273771, -0.273771,-1.932823,0.3289141
02/07/2020 10:45:25.499, -0.3563827, -0.3563827,-2.516062,-0.1190054
02/07/2020 10:45:25.510, -0.4380938, -0.4380938,-3.092942,-0.1609659
02/07/2020 10:45:25.521, -0.5178744, -0.5178744,-3.656193,-0.1514773
02/07/2020 10:45:25.532, -0.5961194, -0.5961194,-4.208603,-0.4563086
02/07/2020 10:45:25.544, -0.6740028, -0.6740028,-4.75846,-1.285765
02/07/2020 10:45:25.555, -0.7532251, -0.7532251,-5.317769,-1.483042
02/07/2020 10:45:25.565, -0.8328956, -0.8328956,-5.880243,-2.154929
02/07/2020 10:45:25.577, -0.9147853, -0.9147853,-6.458384,-2.641928
02/07/2020 10:45:25.587, -0.9988638, -0.9988638,-7.051978,-3.513901
02/07/2020 10:45:25.599, -1.085135, -1.085135,-7.66105,-3.746253
02/07/2020 10:45:25.610, -1.173503, -1.173503,-8.284934,-4.858805
02/07/2020 10:45:25.621, -1.263726, -1.263726,-8.921903,-5.514122
02/07/2020 10:45:25.632, -1.355558, -1.355558,-9.570239,-6.161466
02/07/2020 10:45:25.643, -1.448663, -1.448663,-10.22756,-6.54702
02/07/2020 10:45:25.654, -1.542572, -1.542572,-10.89056,-7.293366
02/07/2020 10:45:25.665, -1.636818, -1.636818,-11.55594,-7.610588
02/07/2020 10:45:25.677, -1.730843, -1.730843,-12.21975,-8.245893
02/07/2020 10:45:25.688, -1.824084, -1.824084,-12.87803,-8.931977
02/07/2020 10:45:25.699, -1.915965, -1.915965,-13.52672,-9.699486
02/07/2020 10:45:25.710, -2.005829, -2.005829,-14.16115,-9.713096
02/07/2020 10:45:25.721, -2.093192, -2.093192,-14.77793,-10.05739
02/07/2020 10:45:25.732, -2.177548, -2.177548,-15.37349,-10.59766
02/07/2020 10:45:25.744, -2.2583, -2.2583,-15.9436,-11.17689
02/07/2020 10:45:25.754, -2.335226, -2.335226,-16.48669,-11.55176
02/07/2020 10:45:25.765, -2.408051, -2.408051,-17.00084,-12.44406
02/07/2020 10:45:25.776, -2.476398, -2.476398,-17.48337,-13.2502
02/07/2020 10:45:25.788, -2.540371, -2.540371,-17.93502,-13.5983
02/07/2020 10:45:25.798, -2.599996, -2.599996,-18.35597,-14.02694
02/07/2020 10:45:25.810, -2.655229, -2.655229,-18.74591,-14.72894
02/07/2020 10:45:25.822, -2.706432, -2.706432,-19.10741,-15.04334
02/07/2020 10:45:25.833, -2.753909, -2.753909,-19.4426,-15.56697
02/07/2020 10:45:25.843, -2.797892, -2.797892,-19.75312,-16.17535
02/07/2020 10:45:25.855, -2.838889, -2.838889,-20.04255,-16.55397
02/07/2020 10:45:25.865, -2.877357, -2.877357,-20.31414,-16.49716
02/07/2020 10:45:25.877, -2.913675, -2.913675,-20.57054,-17.07743
02/07/2020 10:45:25.888, -2.948338, -2.948338,-20.81527,-16.98825
02/07/2020 10:45:25.899, -2.981782, -2.981782,-21.05138,-16.98701
02/07/2020 10:45:25.910, -3.014365, -3.014365,-21.28141,-17.79352
02/07/2020 10:45:25.921, -3.046456, -3.046456,-21.50798,-18.04236
02/07/2020 10:45:25.932, -3.078339, -3.078339,-21.73307,-17.85556
02/07/2020 10:45:25.943, -3.110225, -3.110225,-21.95819,-18.68439
02/07/2020 10:45:25.954, -3.142242, -3.142242,-22.18423,-18.8856
02/07/2020 10:45:25.966, -3.174431, -3.174431,-22.41148,-18.62263
02/07/2020 10:45:25.976, -3.206753, -3.206753,-22.63968,-19.04791
02/07/2020 10:45:25.989, -3.239075, -3.239075,-22.86787,-19.48607
02/07/2020 10:45:25.999, -3.271191, -3.271191,-23.09461,-19.32805
02/07/2020 10:45:26.010, -3.302807, -3.302807,-23.31782,-19.60636
02/07/2020 10:45:26.021, -3.333532, -3.333532,-23.53474,-19.84694
02/07/2020 10:45:26.032, -3.362974, -3.362974,-23.74259,-19.75519
02/07/2020 10:45:26.044, -3.390645, -3.390645,-23.93795,-19.9223
02/07/2020 10:45:26.055, -3.415976, -3.415976,-24.11679,-19.89282
02/07/2020 10:45:26.065, -3.438511, -3.438511,-24.27589,-20.53104
02/07/2020 10:45:26.077, -3.457706, -3.457706,-24.4114,-20.50238
02/07/2020 10:45:26.088, -3.472921, -3.472921,-24.51882,-20.76953
02/07/2020 10:45:26.099, -3.483822, -3.483822,-24.59578,-21.45047
02/07/2020 10:45:26.110, -3.489978, -3.489978,-24.63924,-21.59188
02/07/2020 10:45:26.121, -3.490849, -3.490849,-24.64539,-21.19942
02/07/2020 10:45:26.132, -3.486377, -3.486377,-24.61382,-21.66438
02/07/2020 10:45:26.143, -3.476398, -3.476398,-24.54337,-21.63262
02/07/2020 10:45:26.154, -3.4606, -3.4606,-24.43184,-21.13072
02/07/2020 10:45:26.165, -3.439288, -3.439288,-24.28138,-21.09527
02/07/2020 10:45:26.176, -3.412624, -3.412624,-24.09312,-21.19714
02/07/2020 10:45:26.188, -3.38067, -3.38067,-23.86753,-21.19225
02/07/2020 10:45:26.198, -3.34401, -3.34401,-23.60871,-20.95766
02/07/2020 10:45:26.210, -3.30311, -3.30311,-23.31996,-20.47056
02/07/2020 10:45:26.221, -3.258367, -3.258367,-23.00407,-20.15526
02/07/2020 10:45:26.232, -3.210514, -3.210514,-22.66623,-20.52726
02/07/2020 10:45:26.243, -3.160205, -3.160205,-22.31104,-19.92885
02/07/2020 10:45:26.254, -3.108055, -3.108055,-21.94287,-19.83109
02/07/2020 10:45:26.265, -3.054816, -3.054816,-21.567,-20.42837
02/07/2020 10:45:26.277, -3.001151, -3.001151,-21.18813,-19.75358
02/07/2020 10:45:26.288, -2.947712, -2.947712,-20.81085,-18.82331
02/07/2020 10:45:26.298, -2.895122, -2.895122,-20.43956,-18.48212
02/07/2020 10:45:26.309, -2.843912, -2.843912,-20.07802,-18.33736
02/07/2020 10:45:26.320, -2.794627, -2.794627,-19.73007,-17.73269
02/07/2020 10:45:26.331, -2.747695, -2.747695,-19.39873,-17.8238
02/07/2020 10:45:26.343, -2.703423, -2.703423,-19.08616,-17.84093
02/07/2020 10:45:26.354, -2.66216, -2.66216,-18.79485,-17.5014
02/07/2020 10:45:26.365, -2.624134, -2.624134,-18.52639,-17.37342
02/07/2020 10:45:26.376, -2.589416, -2.589416,-18.28128,-16.97257
02/07/2020 10:45:26.388, -2.558147, -2.558147,-18.06052,-16.64335
02/07/2020 10:45:26.398, -2.530371, -2.530371,-17.86442,-15.97109
02/07/2020 10:45:26.410, -2.505957, -2.505957,-17.69206,-15.38403
02/07/2020 10:45:26.421, -2.484872, -2.484872,-17.54319,-14.99215
02/07/2020 10:45:26.432, -2.467033, -2.467033,-17.41725,-14.46199
02/07/2020 10:45:26.443, -2.452195, -2.452195,-17.3125,-13.86505
02/07/2020 10:45:26.454, -2.440265, -2.440265,-17.22827,-14.05123
02/07/2020 10:45:26.465, -2.431097, -2.431097,-17.16355,-14.49411
02/07/2020 10:45:26.476, -2.424411, -2.424411,-17.11634,-14.59066
02/07/2020 10:45:26.488, -2.420111, -2.420111,-17.08599,-14.16219
02/07/2020 10:45:26.499, -2.418129, -2.418129,-17.07199,-14.94292
02/07/2020 10:45:26.510, -2.41826, -2.41826,-17.07291,-14.33069
02/07/2020 10:45:26.521, -2.420425, -2.420425,-17.0882,-14.03344
02/07/2020 10:45:26.532, -2.424623, -2.424623,-17.11784,-13.65921
02/07/2020 10:45:26.543, -2.43069, -2.43069,-17.16067,-14.4739
02/07/2020 10:45:26.554, -2.438519, -2.438519,-17.21594,-14.16895
02/07/2020 10:45:26.565, -2.448115, -2.448115,-17.28369,-14.39085
02/07/2020 10:45:26.576, -2.45927, -2.45927,-17.36244,-14.48829
02/07/2020 10:45:26.587, -2.471813, -2.471813,-17.451,-14.83118
02/07/2020 10:45:26.598, -2.485568, -2.485568,-17.54811,-14.90062
02/07/2020 10:45:26.610, -2.500169, -2.500169,-17.65119,-14.83495
02/07/2020 10:45:26.621, -2.515275, -2.515275,-17.75784,-14.5434
02/07/2020 10:45:26.632, -2.530449, -2.530449,-17.86497,-15.03542
02/07/2020 10:45:26.643, -2.545135, -2.545135,-17.96865,-14.84142
02/07/2020 10:45:26.654, -2.558754, -2.558754,-18.0648,-14.43639
02/07/2020 10:45:26.665, -2.570633, -2.570633,-18.14867,-14.72949
02/07/2020 10:45:26.676, -2.580147, -2.580147,-18.21583,-15.46969
02/07/2020 10:45:26.688, -2.586635, -2.586635,-18.26164,-14.75877
02/07/2020 10:45:26.699, -2.589327, -2.589327,-18.28065,-14.99139
02/07/2020 10:45:26.709, -2.587651, -2.587651,-18.26881,-14.91759
02/07/2020 10:45:26.721, -2.581076, -2.581076,-18.22239,-14.71595
02/07/2020 10:45:26.732, -2.568926, -2.568926,-18.13662,-14.50233
02/07/2020 10:45:26.743, -2.550758, -2.550758,-18.00835,-14.90736
02/07/2020 10:45:26.754, -2.526355, -2.526355,-17.83606,-15.65055
02/07/2020 10:45:26.765, -2.495246, -2.495246,-17.61644,-16.70885
02/07/2020 10:45:26.777, -2.457159, -2.457159,-17.34754,-17.08934
02/07/2020 10:45:26.788, -2.412135, -2.412135,-17.02967,-16.55531
02/07/2020 10:45:26.798, -2.359972, -2.359972,-16.6614,-17.50368
02/07/2020 10:45:26.809, -2.300556, -2.300556,-16.24192,-17.1648
02/07/2020 10:45:26.820, -2.234149, -2.234149,-15.77309,-16.40109
02/07/2020 10:45:26.832, -2.160794, -2.160794,-15.25521,-15.85382
02/07/2020 10:45:26.843, -2.080591, -2.080591,-14.68898,-16.18366
02/07/2020 10:45:26.853, -1.994027, -1.994027,-14.07783,-14.89046
02/07/2020 10:45:26.865, -1.901434, -1.901434,-13.42413,-13.87454
02/07/2020 10:45:26.876, -1.803166, -1.803166,-12.73035,-13.49424
02/07/2020 10:45:26.887, -1.700045, -1.700045,-12.00232,-13.56316
02/07/2020 10:45:26.898, -1.592776, -1.592776,-11.245,-13.38783
02/07/2020 10:45:26.909, -1.482103, -1.482103,-10.46364,-12.89277
02/07/2020 10:45:26.920, -1.369159, -1.369159,-9.666265,-13.01828
02/07/2020 10:45:26.932, -1.254999, -1.254999,-8.860294,-12.31083
02/07/2020 10:45:26.943, -1.140806, -1.140806,-8.054088,-11.87783
02/07/2020 10:45:26.954, -1.027807, -1.027807,-7.256319,-11.00381
02/07/2020 10:45:26.965, -0.917191, -0.917191,-6.475368,-9.9891
02/07/2020 10:45:26.976, -0.8103468, -0.8103468,-5.721049,-8.61682
02/07/2020 10:45:26.987, -0.7082304, -0.7082304,-5.000107,-8.534605
02/07/2020 10:45:26.998, -0.6118072, -0.6118072,-4.319359,-7.611662
02/07/2020 10:45:27.010, -0.5222428, -0.5222428,-3.687034,-6.564572
02/07/2020 10:45:27.020, -0.4400006, -0.4400006,-3.106404,-6.665615
02/07/2020 10:45:27.031, -0.3654976, -0.3654976,-2.580413,-6.688919
02/07/2020 10:45:27.042, -0.299287, -0.299287,-2.112966,-5.220696
02/07/2020 10:45:27.054, -0.2412079, -0.2412079,-1.702928,-4.359091
02/07/2020 10:45:27.066, -0.1910193, -0.1910193,-1.348596,-3.754218
02/07/2020 10:45:27.076, -0.1486207, -0.1486207,-1.049262,-3.001609
02/07/2020 10:45:27.087, -0.113367, -0.113367,-0.800371,-2.037585
02/07/2020 10:45:27.099, -0.08455071, -0.08455071,-0.596928,-1.615259
02/07/2020 10:45:27.109, -0.06162946, -0.06162946,-0.435104,-1.180757
02/07/2020 10:45:27.120, -0.04377337, -0.04377337,-0.30904,-0.9686438
02/07/2020 10:45:27.131, -0.03014448, -0.03014448,-0.21282,-0.508258
02/07/2020 10:45:27.143, -0.02009263, -0.02009263,-0.141854,-0.2457766
02/07/2020 10:45:27.153, -0.01286473, -0.01286473,-0.090825,-0.3201554
02/07/2020 10:45:27.165, -0.007830879, -0.007830879,-0.05528601,-0.524904
02/07/2020 10:45:27.176, -0.004483286, -0.004483286,-0.031652,-0.1891008
02/07/2020 10:45:27.187, -0.002374929, -0.002374929,-0.016767,-0.53896
02/07/2020 10:45:27.199, -0.001122521, -0.001122521,-0.007925,-0.5393305
02/07/2020 10:45:27.209, -0.0004573654, -0.0004573654,-0.003229,-0.5536785
02/07/2020 10:45:27.220, -0.0001542493, -0.0001542493,-0.001089,-0.3874626
02/07/2020 10:45:27.232, -3.796034E-05, -3.796034E-05,-0.000268,-0.9847327
02/07/2020 10:45:27.243, -5.524079E-06, -5.524079E-06,-3.9E-05,-0.6539509
02/07/2020 10:45:27.254, -2.832861E-07, -2.832861E-07,-2E-06,-0.7493124
02/07/2020 10:45:27.265, 0, 0,0,-1.147674
02/07/2020 10:45:27.276, 0, 0,0,-0.9989101
02/07/2020 10:45:27.287, 0, 0,0,-0.6403162
02/07/2020 10:45:27.298, 0, 0,0,-0.7945623
02/07/2020 10:45:27.309, 0, 0,0,-0.7135587
02/07/2020 10:45:27.320, 0, 0,0,-0.3356944
02/07/2020 10:45:27.332, 0, 0,0,-0.3536755
02/07/2020 10:45:27.343, 0, 0,0,-0.2929697
02/07/2020 10:45:27.355, -0.0001144476, -0.0001144476,-0.000808,-0.2147139
02/07/2020 10:45:27.365, -0.0002730878, -0.0002730878,-0.001928,-0.143868
02/07/2020 10:45:27.376, -0.0005321529, -0.0005321529,-0.003757,-0.220837
02/07/2020 10:45:27.387, -0.0008184136, -0.0008184136,-0.005778,-0.1403813
02/07/2020 10:45:27.399, -0.0008188385, -0.0008188385,-0.005781,-0.3874626
