Trial# ,Trial Time(Seconds) ,X ,Y ,Z ,Time between last 6 frames
0.547,355.706,354.8965,0.5255148,0
0.591,355.7008,354.8896,0.5275746,0.04400003
0.592,355.6745,354.9178,0.5282194,0.04500002
0.602,355.6795,354.9133,0.518081,0.05500001
0.614,355.677,354.9017,0.5239853,0.06700003
0.625,355.6781,354.9079,0.52103,0.07800001
0.636,355.6754,354.9027,0.5203379,0.04499996
0.653,355.6759,354.9057,0.5079131,0.06099999
0.658,355.689,354.9034,0.5065835,0.05599999
0.669,355.6931,354.892,0.5032874,0.05500001
0.68,355.6896,354.8954,0.5061599,0.05500001
0.691,355.6696,354.8992,0.5177853,0.05500001
0.702,355.6692,354.8959,0.5208014,0.04900002
0.713,355.6678,354.9038,0.5126455,0.05500001
0.724,355.6694,354.8956,0.5118184,0.05499995
0.735,355.6793,354.9009,0.5174104,0.05500001
0.747,355.6841,354.8939,0.5175105,0.05599999
0.758,355.6806,354.895,0.517126,0.05599999
0.769,355.6778,354.8802,0.5182157,0.05599999
0.78,355.675,354.8844,0.5196874,0.05599999
0.791,355.6757,354.8865,0.5156692,0.05599999
0.802,355.6888,354.8855,0.5075507,0.05500001
0.813,355.6838,354.8893,0.5068564,0.05500001
0.825,355.6805,354.8959,0.5015722,0.05599999
0.835,355.6848,354.8864,0.504698,0.05500001
0.847,355.6831,354.9037,0.5015701,0.05599999
0.858,355.6846,354.8918,0.5036976,0.05599999
0.869,355.6865,354.907,0.4901974,0.05599999
0.88,355.6872,354.8941,0.5038528,0.05500001
0.891,355.6959,354.8958,0.4930626,0.05599999
0.902,355.6932,354.899,0.4845785,0.05500001
0.913,355.6935,354.8933,0.4816324,0.05500001
0.924,355.6851,354.8869,0.4868916,0.05500001
0.935,355.6802,354.8826,0.4971878,0.05500001
0.947,355.6783,354.8846,0.4966852,0.05600005
0.958,355.6847,354.8991,0.4962445,0.05599999
0.969,355.6754,354.8964,0.4896207,0.05599999
0.98,355.6774,354.8946,0.4935301,0.05599999
0.991,355.6861,354.8847,0.489292,0.05599999
1.002,355.6795,354.8761,0.4918247,0.05499995
1.013,355.6857,354.8778,0.4941594,0.05500001
1.024,355.6773,354.8798,0.484773,0.05500007
1.035,355.6741,354.879,0.4885787,0.05499995
1.047,355.6796,354.8928,0.495532,0.05600005
1.058,355.6931,354.8808,0.4909162,0.05599999
1.069,355.6776,354.8839,0.4930678,0.05599999
1.08,355.6815,354.8812,0.4925378,0.05599999
1.091,355.684,354.8924,0.497274,0.05599999
1.102,355.6754,354.8845,0.5056798,0.05499995
1.113,355.6704,354.887,0.4953226,0.05500007
1.124,355.6915,354.8721,0.5019059,0.05499995
1.135,355.6895,354.8813,0.4945848,0.05499995
1.146,355.6823,354.8827,0.4955296,0.05500007
1.157,355.6883,354.8844,0.4930092,0.05499995
1.168,355.6867,354.879,0.4953356,0.05499995
1.18,355.6863,354.8612,0.5017258,0.05599999
1.191,355.6768,354.8773,0.4994875,0.05599999
1.202,355.6859,354.8788,0.5009575,0.05599999
1.213,355.6904,354.8874,0.4970436,0.05600011
1.224,355.6881,354.893,0.5012023,0.05599999
1.235,355.687,354.8905,0.4923093,0.05500007
1.246,355.6857,354.8912,0.4956346,0.05500007
1.257,355.6873,354.9009,0.4919687,0.05499995
1.268,355.6898,354.889,0.4927117,0.05499995
1.28,355.6878,354.9074,0.4919963,0.05599999
1.291,355.6826,354.9229,0.4812126,0.05599999
1.307,355.6883,354.9218,0.492625,0.06099999
1.318,355.6942,354.9089,0.4917839,0.06099999
1.329,355.6902,354.906,0.4894359,0.06099999
1.34,355.6887,354.9104,0.4912012,0.06000006
1.351,355.7035,354.9082,0.4882624,0.05999994
1.363,355.7015,354.9189,0.4864773,0.05599999
1.373,355.699,354.9219,0.4858868,0.05500007
1.385,355.701,354.9199,0.4925447,0.05599999
1.396,355.7018,354.9119,0.4964572,0.05599999
1.407,355.7034,354.92,0.4895983,0.05599999
1.418,355.6982,354.9247,0.4929171,0.05499995
1.429,355.6966,354.9398,0.492484,0.05599999
1.44,355.6966,354.9164,0.502778,0.05500007
1.451,355.6899,354.9297,0.4965875,0.05499995
1.463,355.6934,354.9144,0.495709,0.05600011
1.474,355.6911,354.9108,0.4925514,0.05599999
1.485,355.6958,354.916,0.4985296,0.05599999
1.496,355.6935,354.9175,0.5008043,0.05599999
1.507,355.6947,354.9177,0.5062323,0.05599999
1.518,355.6993,354.8972,0.5105262,0.05499995
1.529,355.6998,354.9054,0.5104688,0.05500007
1.54,355.695,354.9091,0.4993543,0.05499995
1.551,355.6927,354.9084,0.5068592,0.05499995
1.563,355.7031,354.9104,0.5091203,0.05599999
1.574,355.6994,354.9146,0.5121242,0.05599999
1.584,355.6993,354.9158,0.510766,0.05499995
1.596,355.7012,354.9185,0.5079535,0.05599999
1.607,355.6997,354.9126,0.5119474,0.05599999
1.618,355.7042,354.9093,0.5138009,0.05500007
1.629,355.7068,354.9078,0.5102463,0.05499995
1.64,355.7167,354.9109,0.5031776,0.05599999
1.651,355.6829,354.9059,0.5150261,0.05500007
1.662,355.696,354.9094,0.5180701,0.05499995
1.674,355.6844,354.9092,0.5131277,0.05599999
1.684,355.6895,354.9202,0.5182419,0.05500007
1.696,355.6817,354.9297,0.5137198,0.05599999
1.707,355.6815,354.9249,0.5154527,0.05599999
1.718,355.6947,354.9301,0.5037886,0.05600011
1.729,355.6865,354.9265,0.5120745,0.05499995
1.74,355.69,354.9356,0.5088634,0.05599999
1.751,355.6881,354.9301,0.5053037,0.05500007
1.762,355.6876,354.9311,0.5121486,0.05499995
1.773,355.6869,354.9358,0.507511,0.05499995
1.784,355.6814,354.9385,0.5049243,0.05500007
1.795,355.6815,354.9402,0.5133615,0.05499995
1.807,355.6928,354.9417,0.5009585,0.05599999
1.818,355.6922,354.9386,0.5141029,0.05599999
1.829,355.6823,354.9419,0.5196204,0.05599999
1.84,355.6876,354.9409,0.5134519,0.05599999
1.851,355.6763,354.9419,0.5124294,0.05599999
1.862,355.6743,354.9434,0.5068339,0.05499995
1.873,355.6732,354.9442,0.5106958,0.05500007
1.884,355.6763,354.9396,0.5133357,0.05499995
1.895,355.6718,354.943,0.5045156,0.05499995
1.907,355.6758,354.9345,0.5095605,0.05599999
1.918,355.6777,354.936,0.5048543,0.05599999
1.929,355.6671,354.9386,0.5043097,0.05599999
1.941,355.6633,354.9327,0.5058938,0.05700004
1.951,355.6673,354.936,0.5057598,0.05599999
1.963,355.6601,354.9383,0.5028039,0.05600011
1.973,355.672,354.9352,0.5023268,0.05500007
1.984,355.6762,354.9192,0.5007773,0.05499995
1.996,355.6711,354.9121,0.5046883,0.05500007
2.007,355.6778,354.9182,0.5040259,0.05599999
2.018,355.6776,354.9208,0.5061008,0.05499983
2.029,355.6801,354.9232,0.5099598,0.05599999
2.04,355.6974,354.9197,0.5027963,0.05599999
2.051,355.6848,354.9303,0.5014802,0.05500007
2.062,355.6892,354.914,0.5110498,0.05500007
2.073,355.6823,354.9194,0.515433,0.05500007
2.085,355.6824,354.9152,0.5122702,0.05599999
2.096,355.6862,354.9171,0.5190923,0.05599999
2.107,355.6757,354.9298,0.5226914,0.05599999
2.118,355.6844,354.9225,0.520349,0.05599999
2.129,355.6804,354.9151,0.5190519,0.05599999
2.14,355.6761,354.9193,0.5207721,0.05500007
2.151,355.6808,354.9209,0.5160378,0.05500007
2.162,355.6714,354.919,0.518498,0.05499983
2.173,355.683,354.9241,0.5096919,0.05500007
2.184,355.686,354.9188,0.5129337,0.05500007
2.195,355.6786,354.9355,0.514,0.05499983
2.207,355.6674,354.9166,0.5195704,0.05599999
2.217,355.6759,354.9243,0.5205209,0.05500007
2.228,355.67,354.9253,0.5185613,0.05499983
2.241,355.674,354.9232,0.5143877,0.05699992
2.251,355.6751,354.9207,0.507151,0.05599999
2.262,355.6747,354.9155,0.5110703,0.05500007
2.273,355.6819,354.9144,0.5073984,0.05599999
2.284,355.6776,354.921,0.4976152,0.05599999
2.295,355.6759,354.9224,0.5012233,0.05400014
2.306,355.6693,354.9385,0.5158433,0.05500007
2.317,355.664,354.929,0.5044641,0.05499983
2.329,355.6754,354.9317,0.5017617,0.05599999
2.34,355.6771,354.9299,0.5117731,0.05599999
2.351,355.6914,354.9288,0.5007523,0.05599999
2.362,355.685,354.9254,0.5012774,0.05599999
2.373,355.6904,354.926,0.5004603,0.05599999
2.384,355.6763,354.9345,0.5022671,0.05500007
2.396,355.6894,354.9345,0.5065351,0.05599999
2.407,355.6895,354.928,0.5072377,0.05599999
2.418,355.6794,354.9308,0.5110269,0.05599999
2.429,355.6823,354.9385,0.5050742,0.05599999
2.44,355.6867,354.9337,0.5055438,0.05599999
2.451,355.6927,354.936,0.5042835,0.05500007
2.462,355.6838,354.9296,0.5094098,0.05499983
2.473,355.6796,354.9332,0.4985986,0.05500007
2.484,355.6966,354.9276,0.5040485,0.05500007
2.496,355.6962,354.9256,0.5037531,0.05599999
2.507,355.695,354.9255,0.4994095,0.05599999
2.518,355.7034,354.9163,0.4923919,0.05599999
2.529,355.6947,354.9211,0.4903709,0.05599999
2.54,355.6977,354.9073,0.496083,0.05599999
2.551,355.6862,354.9099,0.490671,0.05500007
2.562,355.6823,354.9142,0.4887575,0.05500007
2.573,355.6923,354.9096,0.4851248,0.05500007
2.584,355.6891,354.9192,0.4936427,0.05500007
2.595,355.6942,354.9088,0.4832324,0.05500007
2.607,355.6928,354.9146,0.4874956,0.05599999
2.618,355.6965,354.9021,0.4823347,0.05599999
2.629,355.7032,354.9054,0.4875646,0.05599999
2.64,355.6996,354.906,0.4858213,0.05599999
2.651,355.7054,354.9081,0.4793898,0.05599999
2.662,355.6953,354.9056,0.4835717,0.05499983
2.673,355.7069,354.9101,0.4910903,0.05500007
2.684,355.7038,354.9104,0.4874567,0.05500007
2.695,355.7048,354.9052,0.4885569,0.05499983
2.706,355.69,354.9063,0.4860953,0.05500007
2.717,355.6905,354.8958,0.4876757,0.05500007
2.728,355.6937,354.9104,0.4851286,0.05499983
2.74,355.6958,354.9036,0.4931058,0.05599999
2.751,355.6943,354.9058,0.4832906,0.05599999
2.762,355.6913,354.9072,0.4805286,0.05599999
2.773,355.6931,354.9065,0.4844144,0.05599999
2.784,355.6862,354.9066,0.4869167,0.05599999
2.796,355.6902,354.9093,0.4833741,0.05599999
2.806,355.6903,354.9028,0.4867863,0.05500007
2.817,355.6936,354.9105,0.4847194,0.05499983
2.828,355.6973,354.9104,0.4873714,0.05500007
2.84,355.6967,354.9061,0.4844072,0.05599999
2.851,355.6941,354.91,0.4717415,0.05500007
2.862,355.685,354.8945,0.4877415,0.05599999
2.873,355.696,354.9092,0.4903817,0.05599999
2.884,355.6991,354.9034,0.495991,0.05599999
2.895,355.6965,354.9127,0.4846199,0.05500007
2.906,355.6941,354.9079,0.4850084,0.05499983
2.917,355.6888,354.9225,0.4872362,0.05500007
2.928,355.6805,354.9105,0.4849695,0.05500007
2.94,355.6896,354.9154,0.4917313,0.05599999
2.951,355.6882,354.9202,0.4926937,0.05599999
2.962,355.6857,354.9073,0.4902633,0.05599999
2.973,355.6807,354.9146,0.493601,0.05599999
2.984,355.6831,354.9163,0.4947689,0.05599999
2.995,355.6906,354.9263,0.4878201,0.05499983
3.006,355.6989,354.9225,0.4882358,0.05500007
3.017,355.6884,354.9257,0.488692,0.05500007
3.028,355.6884,354.9231,0.4886011,0.05500007
3.04,355.6869,354.9216,0.4963519,0.05599999
3.05,355.684,354.923,0.4965549,0.05500007
3.062,355.6916,354.9217,0.4934922,0.05599999
3.073,355.6848,354.9315,0.4981407,0.05599999
3.084,355.682,354.9355,0.4952777,0.05599999
3.095,355.6849,354.933,0.4968255,0.05500007
3.106,355.687,354.9249,0.4925777,0.05599999
3.117,355.6817,354.928,0.496279,0.05500007
3.128,355.6855,354.9181,0.5043475,0.05500007
3.139,355.6861,354.9208,0.5112709,0.05499983
3.15,355.6787,354.9201,0.5103537,0.05500007
3.162,355.6915,354.9187,0.5075152,0.05599999
3.173,355.6784,354.9175,0.5037342,0.05599999
3.184,355.6862,354.9154,0.5118442,0.05599999
3.195,355.6785,354.9134,0.5076527,0.05599999
3.796,355.6848,354.92,0.5042682,0.6459999
3.806,355.6796,354.9174,0.5148112,0.6440001
3.812,355.69,354.9214,0.5090865,0.6389999
3.823,355.6801,354.9106,0.5286532,0.6389999
3.834,355.6841,354.9195,0.5261168,0.6390002
3.846,355.6936,354.911,0.5173618,0.04999995
3.856,355.6833,354.9249,0.5243893,0.04999995
3.868,355.6794,354.9143,0.5218944,0.05599999
3.879,355.689,354.9163,0.5173609,0.05599999
3.89,355.6846,354.9139,0.5112024,0.05599999
3.901,355.6828,354.9098,0.5081667,0.05500007
3.912,355.698,354.9118,0.5165427,0.05599999
3.923,355.6863,354.9167,0.5155232,0.05500007
3.934,355.6885,354.932,0.5128258,0.05500007
3.945,355.6901,354.9445,0.5135504,0.05499983
3.956,355.6884,354.9618,0.5152377,0.05500007
3.967,355.691,354.9745,0.5081825,0.05500007
3.979,355.6895,355.0149,0.5148763,0.05599999
3.99,355.7047,355.0496,0.5280647,0.05599999
4.001,355.7012,355.0773,0.5260969,0.05599999
4.012,355.6982,355.1201,0.526512,0.05599999
4.023,355.6938,355.1713,0.5328739,0.05599976
4.034,355.7029,355.2329,0.5219292,0.05499983
4.045,355.7002,355.2817,0.5392735,0.05500007
4.056,355.6985,355.3599,0.5330998,0.05500031
4.067,355.6962,355.4495,0.5399002,0.05499983
4.078,355.6884,355.5261,0.5446274,0.05500031
4.089,355.6978,355.6205,0.5392187,0.05500031
4.1,355.6933,355.7146,0.5426137,0.05499983
4.112,355.6924,355.8186,0.5480321,0.05599976
4.123,355.7029,355.9408,0.5435449,0.05600023
4.134,355.6964,356.0601,0.5379502,0.05599976
4.145,355.6931,356.1949,0.5479007,0.05599976
4.156,355.7006,356.3319,0.5499409,0.05600023
4.168,355.6989,356.4791,0.552487,0.05600023
4.178,355.6972,356.6367,0.5539604,0.05499983
4.189,355.7095,356.7994,0.5583996,0.05500031
4.2,355.7068,356.9684,0.5381519,0.05499983
4.212,355.701,357.1319,0.5427599,0.05599976
4.223,355.704,357.3184,0.5451448,0.05499983
4.234,355.705,357.4927,0.5498002,0.05600023
4.245,355.7086,357.6877,0.5472929,0.05599976
4.256,355.7048,357.8889,0.540539,0.05600023
4.267,355.7064,358.0895,0.5306498,0.05500031
4.278,355.7063,358.283,0.5450994,0.05499983
4.289,355.7137,358.4857,0.5384676,0.05499983
4.301,355.7188,358.6899,0.5460408,0.05600023
4.312,355.7054,358.9045,0.5427403,0.05599976
4.323,355.7209,359.1224,0.5540016,0.05599976
4.334,355.7106,359.3376,0.5492087,0.05600023
4.345,355.7165,359.5555,0.559915,0.05599976
4.356,355.7064,359.8122,0.5781372,0.05499983
4.367,355.703,0.06410562,0.5863361,0.05500031
4.378,355.7002,0.3073225,0.5876095,0.05499983
4.39,355.6984,0.5714397,0.5805169,0.05599976
4.4,355.6999,0.808361,0.5798658,0.05500031
4.411,355.7187,1.057682,0.5656511,0.05499983
4.422,355.7156,1.346096,0.5572735,0.05499983
4.434,355.7192,1.574791,0.5607339,0.05600023
4.445,355.7094,1.833053,0.5780524,0.05500031
4.456,355.7064,2.057192,0.5879189,0.05599976
4.467,355.7101,2.30488,0.5765131,0.05600023
4.478,355.7234,2.570178,0.585873,0.05600023
4.489,355.7144,2.807543,0.5800601,0.05499983
4.5,355.7126,3.047138,0.5660086,0.05499983
4.517,355.7176,3.306516,0.5706809,0.06100035
4.528,355.7194,3.544717,0.5871748,0.06099987
4.539,355.7164,3.782599,0.5634968,0.06099987
4.55,355.7208,4.012749,0.5721477,0.06100035
4.561,355.7159,4.240493,0.5842369,0.06099987
4.573,355.7203,4.484438,0.5748432,0.05599976
4.584,355.7114,4.69365,0.5749449,0.05600023
4.594,355.7025,4.96174,0.5926116,0.05499983
4.605,355.7101,5.199619,0.5698647,0.05499983
4.617,355.7313,5.446133,0.5642148,0.05600023
4.628,355.7218,5.682198,0.5650434,0.05499983
