Voltage Input (Ideal), Timestamp, Velocity Output, Control Input, Error
0, 07/18/2019 02:20:33.808, 3.896027, -2.832905, -4.06105
0, 07/18/2019 02:20:33.822, 3.061352, -2.821284, -3.896027
0, 07/18/2019 02:20:33.835, 2.500591, -2.727798, -3.061352
0, 07/18/2019 02:20:33.848, 2.013416, -2.744955, -2.500591
0, 07/18/2019 02:20:33.864, -1.372204, -2.740781, -2.013416
0, 07/18/2019 02:20:33.878, -4.049263, -2.125647, 1.372204
0, 07/18/2019 02:20:33.893, -8.718739, -1.894923, 4.049263
0, 07/18/2019 02:20:33.910, -12.27539, -1.140942, 8.718739
0, 07/18/2019 02:20:33.923, -15.01562, -0.7428942, 12.27539
0, 07/18/2019 02:20:33.937, -17.71042, -0.3443957, 15.01562
0, 07/18/2019 02:20:33.962, -18.75784, 0.1702926, 17.71042
0, 07/18/2019 02:20:33.967, -19.54067, 0.3934146, 18.75784
0, 07/18/2019 02:20:33.978, -16.88627, 0.7447247, 19.54067
0, 07/18/2019 02:20:33.991, -16.10607, 0.4284378, 16.88627
0, 07/18/2019 02:20:34.004, -12.34755, 0.8020372, 16.10607
0, 07/18/2019 02:20:34.021, -7.273064, 0.3621301, 12.34755
0, 07/18/2019 02:20:34.033, -4.374504, -0.1073944, 7.273064
0, 07/18/2019 02:20:34.047, -0.05058289, -0.07701329, 4.374504
0, 07/18/2019 02:20:34.060, 2.84832, -0.6047207, 0.05058289
0, 07/18/2019 02:20:34.073, 0.9668541, -0.7640213, -2.84832
0, 07/18/2019 02:20:34.087, -6.844425, -0.1299645, -0.9668541
0, 07/18/2019 02:20:34.100, -11.54612, 1.270954, 6.844425
0, 07/18/2019 02:20:34.113, -11.65163, 1.55813, 11.54612
0, 07/18/2019 02:20:34.125, -12.28203, 1.288063, 11.65163
0, 07/18/2019 02:20:34.139, -14.57371, 1.59086, 12.28203
0, 07/18/2019 02:20:34.153, 62.0026, 2.192218, 14.57371
0, 07/18/2019 02:20:34.209, 2.680264, -13.55123, -62.0026
0, 07/18/2019 02:20:34.215, 26.7049, 5.384753, -2.680264
0, 07/18/2019 02:20:34.223, 31.06081, -5.576159, -26.7049
0, 07/18/2019 02:20:34.228, 34.16697, -4.471298, -31.06081
0, 07/18/2019 02:20:34.235, 37.16372, -5.16085, -34.16697
0, 07/18/2019 02:20:34.248, -29.31438, -6.002893, -37.16372
0, 07/18/2019 02:20:34.257, 40.58968, 7.379239, 29.31438
0, 07/18/2019 02:20:34.267, 25.63877, -13.22996, -40.58968
0, 07/18/2019 02:20:34.280, 28.90915, -3.750471, -25.63877
0, 07/18/2019 02:20:34.290, 22.43042, -6.334362, -28.90915
0, 07/18/2019 02:20:34.301, 26.44329, -5.128947, -22.43042
0, 07/18/2019 02:20:34.313, 23.73058, -6.960863, -26.44329
0, 07/18/2019 02:20:34.323, 22.34259, -6.415909, -23.73058
0, 07/18/2019 02:20:34.334, 17.7103, -6.778425, -22.34259
0, 07/18/2019 02:20:34.348, 18.4952, -6.318557, -17.7103
0, 07/18/2019 02:20:34.361, 19.32163, -7.226277, -18.4952
0, 07/18/2019 02:20:34.374, 12.1859, -7.60887, -19.32163
0, 07/18/2019 02:20:34.386, 0.9054565, -6.363469, -12.1859
0, 07/18/2019 02:20:34.400, -6.057243, -4.956009, -0.9054565
0, 07/18/2019 02:20:34.412, -10.87286, -4.675987, 6.057243
0, 07/18/2019 02:20:34.441, -29.81815, -4.292274, 10.87286
0, 07/18/2019 02:20:34.447, -32.79224, -0.7114068, 29.81815
0, 07/18/2019 02:20:34.454, -37.4758, -1.539221, 32.79224
0, 07/18/2019 02:20:34.469, -39.02327, -0.3587868, 37.4758
0, 07/18/2019 02:20:34.482, -45.70547, 0.0785215, 39.02327
0, 07/18/2019 02:20:34.494, -56.83342, 1.91195, 45.70547
0, 07/18/2019 02:20:34.507, -34.25411, 4.247173, 56.83342
0, 07/18/2019 02:20:34.519, -55.70148, -0.6196226, 34.25411
0, 07/18/2019 02:20:34.534, -56.88068, 6.605928, 55.70148
0, 07/18/2019 02:20:34.545, -64.50531, 5.565296, 56.88068
0, 07/18/2019 02:20:34.557, -58.20202, 7.911337, 64.50531
0, 07/18/2019 02:20:34.568, -48.30425, 6.864709, 58.20202
0, 07/18/2019 02:20:34.583, -66.37917, 6.383618, 48.30425
0, 07/18/2019 02:20:34.595, -45.63578, 11.85925, 66.37917
0, 07/18/2019 02:20:34.608, -46.86716, 6.820232, 45.63578
0, 07/18/2019 02:20:34.620, -33.69438, 9.884342, 46.86716
0, 07/18/2019 02:20:34.633, -32.22708, 7.791647, 33.69438
0, 07/18/2019 02:20:34.645, -30.98207, 9.349441, 32.22708
0, 07/18/2019 02:20:34.658, -26.82547, 9.749872, 30.98207
0, 07/18/2019 02:20:34.673, -22.53004, 9.50969, 26.82547
0, 07/18/2019 02:20:34.688, -13.6916, 9.468879, 22.53004
0, 07/18/2019 02:20:34.702, -10.61314, 8.440344, 13.6916
0, 07/18/2019 02:20:34.716, -6.833153, 8.914419, 10.61314
0, 07/18/2019 02:20:34.730, -3.352203, 8.615099, 6.833153
0, 07/18/2019 02:20:34.745, -0.8173943, 8.388327, 3.352203
0, 07/18/2019 02:20:34.759, 1.549759, 8.270996, 0.8173943
0, 07/18/2019 02:20:34.774, 2.070065, 8.052768, -1.549759
0, 07/18/2019 02:20:34.791, 8.644009, 8.159962, -2.070065
0, 07/18/2019 02:20:34.810, 12.94453, 6.828291, -8.644009
0, 07/18/2019 02:20:34.820, 17.60817, 6.470471, -12.94453
0, 07/18/2019 02:20:34.835, 26.61226, 5.740987, -17.60817
0, 07/18/2019 02:20:34.848, 31.10682, 4.082222, -26.61226
0, 07/18/2019 02:20:34.863, 41.38624, 3.645972, -31.10682
0, 07/18/2019 02:20:34.877, 42.86625, 1.495005, -41.38624
0, 07/18/2019 02:20:34.890, 48.3886, 1.573932, -42.86625
0, 07/18/2019 02:20:34.905, 54.63198, -0.08848956, -48.3886
0, 07/18/2019 02:20:34.918, 54.65286, -1.578802, -54.63198
0, 07/18/2019 02:20:34.932, 57.49901, -1.815734, -54.65286
0, 07/18/2019 02:20:34.946, 57.37112, -3.261034, -57.49901
0, 07/18/2019 02:20:34.959, 58.80455, -3.855058, -57.37112
0, 07/18/2019 02:20:34.975, 61.55073, -5.067819, -58.80455
0, 07/18/2019 02:20:34.986, 55.19714, -6.415689, -61.55073
0, 07/18/2019 02:20:35.002, 56.97773, -5.803851, -55.19714
0, 07/18/2019 02:20:35.014, 54.9757, -7.68123, -56.97773
0, 07/18/2019 02:20:35.031, 50.96191, -7.989156, -54.9757
0, 07/18/2019 02:20:35.042, 48.46373, -8.23321, -50.96191
0, 07/18/2019 02:20:35.055, 40.79515, -8.928292, -48.46373
0, 07/18/2019 02:20:35.068, 39.09594, -8.368272, -40.79515
0, 07/18/2019 02:20:35.080, 31.78053, -9.435599, -39.09594
0, 07/18/2019 02:20:35.095, 26.81625, -8.719843, -31.78053
0, 07/18/2019 02:20:35.108, 20.64222, -8.938117, -26.81625
0, 07/18/2019 02:20:35.121, 13.79723, -8.592373, -20.64222
0, 07/18/2019 02:20:35.133, 7.064896, -8.133224, -13.79723
0, 07/18/2019 02:20:35.147, 1.003532, -7.656872, -7.064896
0, 07/18/2019 02:20:35.160, -6.118755, -7.200878, -1.003532
0, 07/18/2019 02:20:35.173, -11.49382, -6.363513, 6.118755
0, 07/18/2019 02:20:35.187, -16.60315, -5.879906, 11.49382
0, 07/18/2019 02:20:35.200, -20.839, -5.190001, 16.60315
0, 07/18/2019 02:20:35.215, -24.00513, -4.572262, 20.839
0, 07/18/2019 02:20:35.224, -26.85019, -4.019559, 24.00513
0, 07/18/2019 02:20:35.240, -28.83099, -3.375076, 26.85019
0, 07/18/2019 02:20:35.253, -31.69132, -2.831013, 28.83099
0, 07/18/2019 02:20:35.265, -37.32193, -1.987767, 31.69132
0, 07/18/2019 02:20:35.280, -40.02096, -0.6185429, 37.32193
0, 07/18/2019 02:20:35.291, -43.0481, -0.04238994, 40.02096
0, 07/18/2019 02:20:35.306, -46.06092, 0.939301, 43.0481
0, 07/18/2019 02:20:35.319, -48.21934, 1.93274, 46.06092
0, 07/18/2019 02:20:35.335, -51.91984, 2.799507, 48.21934
0, 07/18/2019 02:20:35.346, -49.27969, 4.103475, 51.91984
0, 07/18/2019 02:20:35.359, -46.7807, 4.006887, 49.27969
0, 07/18/2019 02:20:35.373, -43.52085, 4.536802, 46.7807
0, 07/18/2019 02:20:35.386, -39.25707, 4.856643, 43.52085
0, 07/18/2019 02:20:35.400, -34.92783, 4.995359, 39.25707
0, 07/18/2019 02:20:35.412, -26.39374, 5.154541, 34.92783
0, 07/18/2019 02:20:35.425, -22.2995, 4.387594, 26.39374
0, 07/18/2019 02:20:35.438, -18.60889, 4.82258, 22.2995
0, 07/18/2019 02:20:35.451, -15.40009, 4.828409, 18.60889
0, 07/18/2019 02:20:35.465, -12.07987, 4.83437, 15.40009
0, 07/18/2019 02:20:35.478, -8.437042, 4.718234, 12.07987
0, 07/18/2019 02:20:35.491, -6.845627, 4.494621, 8.437042
0, 07/18/2019 02:20:35.503, -4.339485, 4.667776, 6.845627
0, 07/18/2019 02:20:35.517, -1.345482, 4.420992, 4.339485
0, 07/18/2019 02:20:35.529, 2.075214, 4.126578, 1.345482
0, 07/18/2019 02:20:35.543, 6.439819, 3.746383, -2.075214
0, 07/18/2019 02:20:35.555, 9.520969, 3.161181, -6.439819
0, 07/18/2019 02:20:35.568, 12.98664, 2.866112, -9.520969
0, 07/18/2019 02:20:35.581, 18.56472, 2.314007, -12.98664
0, 07/18/2019 02:20:35.593, 22.87909, 1.311717, -18.56472
0, 07/18/2019 02:20:35.607, 27.97531, 0.6941397, -22.87909
0, 07/18/2019 02:20:35.620, 34.27128, -0.2796241, -27.97531
0, 07/18/2019 02:20:35.633, 38.8785, -1.501624, -34.27128
0, 07/18/2019 02:20:35.645, 44.13054, -2.354857, -38.8785
0, 07/18/2019 02:20:35.657, 47.43353, -3.583567, -44.13054
0, 07/18/2019 02:20:35.671, 49.94648, -4.429466, -47.43353
0, 07/18/2019 02:20:35.684, 51.02663, -5.361526, -49.94648
0, 07/18/2019 02:20:35.698, 48.56255, -6.11832, -51.02663
0, 07/18/2019 02:20:35.711, 47.18525, -6.307967, -48.56255
0, 07/18/2019 02:20:35.723, 43.62082, -7.039414, -47.18525
0, 07/18/2019 02:20:35.737, 40.08717, -7.189956, -43.62082
0, 07/18/2019 02:20:35.749, 33.63728, -7.51105, -40.08717
0, 07/18/2019 02:20:35.765, 27.96976, -7.173774, -33.63728
0, 07/18/2019 02:20:35.779, 22.3534, -7.189529, -27.96976
0, 07/18/2019 02:20:35.791, 16.20552, -7.047517, -22.3534
0, 07/18/2019 02:20:35.803, 11.39414, -6.702465, -16.20552
0, 07/18/2019 02:20:35.820, 6.297798, -6.588745, -11.39414
0, 07/18/2019 02:20:35.830, 4.165936, -6.205812, -6.297798
0, 07/18/2019 02:20:35.843, 0.446434, -6.380625, -4.165936
0, 07/18/2019 02:20:35.856, -3.030739, -5.896599, -0.446434
0, 07/18/2019 02:20:35.869, -5.940685, -5.563739, 3.030739
0, 07/18/2019 02:20:35.885, -10.46808, -5.2682, 5.940685
0, 07/18/2019 02:20:35.917, -27.44482, -4.537059, 10.46808
0, 07/18/2019 02:20:35.922, -29.20366, -1.338218, 27.44482
0, 07/18/2019 02:20:35.933, -35.39766, -2.254876, 29.20366
0, 07/18/2019 02:20:35.945, -41.00298, -0.698049, 35.39766
0, 07/18/2019 02:20:35.955, -43.73697, 0.3884206, 41.00298
0, 07/18/2019 02:20:35.968, -47.25883, 1.032389, 43.73697
0, 07/18/2019 02:20:35.980, -37.36897, 2.170891, 47.25883
0, 07/18/2019 02:20:35.994, -43.01428, 0.5283894, 37.36897
0, 07/18/2019 02:20:36.008, -44.07509, 3.275438, 43.01428
0, 07/18/2019 02:20:36.020, -43.07293, 3.60314, 44.07509
0, 07/18/2019 02:20:36.034, -43.74722, 3.985595, 43.07293
0, 07/18/2019 02:20:36.046, -41.19501, 4.904826, 43.74722
0, 07/18/2019 02:20:36.058, -38.22556, 5.002415, 41.19501
0, 07/18/2019 02:20:36.073, -33.59087, 5.299189, 38.22556
0, 07/18/2019 02:20:36.086, -27.74426, 5.248836, 33.59087
0, 07/18/2019 02:20:36.098, -23.4874, 5.044067, 27.74426
0, 07/18/2019 02:20:36.112, -18.97196, 5.196033, 23.4874
0, 07/18/2019 02:20:36.126, -15.1989, 5.06743, 18.97196
0, 07/18/2019 02:20:36.139, -11.30018, 5.046265, 15.1989
0, 07/18/2019 02:20:36.152, -8.427315, 4.864904, 11.30018
0, 07/18/2019 02:20:36.165, -5.252037, 4.845589, 8.427315
0, 07/18/2019 02:20:36.179, -1.601429, 4.615372, 5.252037
0, 07/18/2019 02:20:36.192, 1.935883, 4.267821, 1.601429
0, 07/18/2019 02:20:36.207, 6.002598, 3.933877, -1.935883
0, 07/18/2019 02:20:36.220, 8.848858, 3.423868, -6.002598
0, 07/18/2019 02:20:36.233, 13.23143, 3.153957, -8.848858
0, 07/18/2019 02:20:36.250, 18.56512, 2.400286, -13.23143
0, 07/18/2019 02:20:36.259, 21.66487, 1.536798, -18.56512
0, 07/18/2019 02:20:36.275, 25.0625, 1.144279, -21.66487
0, 07/18/2019 02:20:36.286, 28.14062, 0.4164311, -25.0625
0, 07/18/2019 02:20:36.299, 33.68156, -0.2693103, -28.14062
0, 07/18/2019 02:20:36.313, 35.61132, -1.542127, -33.68156
0, 07/18/2019 02:20:36.326, 36.31165, -1.911736, -35.61132
0, 07/18/2019 02:20:36.341, 38.47258, -2.423055, -36.31165
0, 07/18/2019 02:20:36.353, 40.7543, -3.369619, -38.47258
0, 07/18/2019 02:20:36.370, 40.49046, -4.22788, -40.7543
0, 07/18/2019 02:20:36.382, 36.64856, -4.586654, -40.49046
0, 07/18/2019 02:20:36.392, 34.48414, -4.462291, -36.64856
0, 07/18/2019 02:20:36.409, 31.53048, -4.98283, -34.48414
0, 07/18/2019 02:20:36.421, 26.39248, -5.137879, -31.53048
0, 07/18/2019 02:20:36.435, 19.34269, -4.876831, -26.39248
0, 07/18/2019 02:20:36.448, 13.70613, -4.361876, -19.34269
0, 07/18/2019 02:20:36.461, 9.081173, -4.218928, -13.70613
0, 07/18/2019 02:20:36.475, 4.514694, -4.052557, -9.081173
0, 07/18/2019 02:20:36.490, -0.1959801, -3.723266, -4.514694
0, 07/18/2019 02:20:36.502, -3.312435, -3.286389, 0.1959801
0, 07/18/2019 02:20:36.515, -5.822582, -3.117459, 3.312435
0, 07/18/2019 02:20:36.528, -8.346119, -2.863304, 5.822582
0, 07/18/2019 02:20:36.542, -12.62793, -2.505677, 8.346119
0, 07/18/2019 02:20:36.555, -15.90866, -1.748122, 12.62793
0, 07/18/2019 02:20:36.567, -19.14179, -1.306041, 15.90866
0, 07/18/2019 02:20:36.583, -23.9423, -0.7210767, 19.14179
0, 07/18/2019 02:20:36.597, -27.38171, 0.2419171, 23.9423
0, 07/18/2019 02:20:36.611, -29.60695, 0.8428476, 27.38171
0, 07/18/2019 02:20:36.623, -29.55339, 1.385639, 29.60695
0, 07/18/2019 02:20:36.637, -30.18328, 1.617456, 29.55339
0, 07/18/2019 02:20:36.650, -31.61024, 2.218631, 30.18328
0, 07/18/2019 02:20:36.663, -29.49852, 2.924716, 31.61024
0, 07/18/2019 02:20:36.676, -27.56916, 2.845495, 29.49852
0, 07/18/2019 02:20:36.689, -25.57531, 3.127144, 27.56916
0, 07/18/2019 02:20:36.703, -23.56075, 3.346713, 25.57531
0, 07/18/2019 02:20:36.717, -20.10395, 3.537065, 23.56075
0, 07/18/2019 02:20:36.731, -15.02764, 3.401227, 20.10395
0, 07/18/2019 02:20:36.745, -11.18969, 3.023292, 15.02764
0, 07/18/2019 02:20:36.758, -7.473564, 2.98309, 11.18969
0, 07/18/2019 02:20:36.771, -3.061638, 2.782551, 7.473564
0, 07/18/2019 02:20:36.786, 0.5104637, 2.368058, 3.061638
0, 07/18/2019 02:20:36.799, 3.221226, 2.126742, -0.5104637
0, 07/18/2019 02:20:36.813, 6.211338, 1.921483, -3.221226
0, 07/18/2019 02:20:36.825, 8.669186, 1.529204, -6.211338
0, 07/18/2019 02:20:36.840, 10.25499, 1.227327, -8.669186
0, 07/18/2019 02:20:36.853, 10.75092, 1.012291, -10.25499
0, 07/18/2019 02:20:36.867, 12.81389, 0.9083871, -10.75092
0, 07/18/2019 02:20:36.880, 13.65778, 0.3646504, -12.81389
0, 07/18/2019 02:20:36.893, 14.49165, 0.1969385, -13.65778
0, 07/18/2019 02:20:36.905, 15.2199, -0.104913, -14.49165
0, 07/18/2019 02:20:36.921, 17.15973, -0.3992155, -15.2199
0, 07/18/2019 02:20:36.934, 17.95864, -0.9647307, -17.15973
0, 07/18/2019 02:20:36.951, 19.12806, -1.204177, -17.95864
0, 07/18/2019 02:20:36.961, 17.88837, -1.647399, -19.12806
0, 07/18/2019 02:20:36.976, 18.52306, -1.57647, -17.88837
0, 07/18/2019 02:20:36.986, 17.24911, -2.114146, -18.52306
0, 07/18/2019 02:20:36.999, 14.73072, -2.080525, -17.24911
0, 07/18/2019 02:20:37.012, 12.57969, -1.963368, -14.73072
0, 07/18/2019 02:20:37.024, 8.833237, -2.007436, -12.57969
0, 07/18/2019 02:20:37.040, 6.968937, -1.652552, -8.833237
0, 07/18/2019 02:20:37.052, 2.576122, -1.786304, -6.968937
0, 07/18/2019 02:20:37.064, -0.477562, -1.181115, -2.576122
0, 07/18/2019 02:20:37.075, -3.495712, -1.036787, 0.477562
0, 07/18/2019 02:20:37.089, -6.15509, -0.7165984, 3.495712
0, 07/18/2019 02:20:37.103, -8.448372, -0.4189644, 6.15509
0, 07/18/2019 02:20:37.115, -9.251404, -0.1184683, 8.448372
0, 07/18/2019 02:20:37.127, -10.49578, -0.05124902, 9.251404
0, 07/18/2019 02:20:37.141, -10.79487, 0.2695875, 10.49578
0, 07/18/2019 02:20:37.155, -11.48409, 0.3712412, 10.79487
0, 07/18/2019 02:20:37.166, -10.58338, 0.6531003, 11.48409
0, 07/18/2019 02:20:37.180, -9.870358, 0.5796548, 10.58338
0, 07/18/2019 02:20:37.191, -9.914875, 0.6908464, 9.870358
0, 07/18/2019 02:20:37.205, -8.947792, 0.9276034, 9.914875
0, 07/18/2019 02:20:37.219, -8.482418, 0.8807399, 8.947792
0, 07/18/2019 02:20:37.231, -7.549152, 1.023728, 8.482418
0, 07/18/2019 02:20:37.246, -7.534847, 1.012612, 7.549152
0, 07/18/2019 02:20:37.257, -7.704163, 1.222854, 7.534847
0, 07/18/2019 02:20:37.269, -6.548882, 1.377986, 7.704163
0, 07/18/2019 02:20:37.283, -5.56612, 1.244974, 6.548882
0, 07/18/2019 02:20:37.295, -4.946537, 1.262719, 5.56612
0, 07/18/2019 02:20:37.309, -4.019108, 1.32223, 4.946537
0, 07/18/2019 02:20:37.322, -3.039036, 1.27207, 4.019108
0, 07/18/2019 02:20:37.335, -1.887074, 1.227486, 3.039036
0, 07/18/2019 02:20:37.347, -1.030941, 1.137409, 1.887074
0, 07/18/2019 02:20:37.359, -0.7793427, 1.107299, 1.030941
0, 07/18/2019 02:20:37.374, 0.09155273, 1.15814, 0.7793427
0, 07/18/2019 02:20:37.386, 0.4806519, 1.016761, -0.09155273
0, 07/18/2019 02:20:37.401, 0.7672691, 1.023112, -0.4806519
0, 07/18/2019 02:20:37.412, 1.156311, 0.9958277, -0.7672691
0, 07/18/2019 02:20:37.424, 1.425762, 0.9326346, -1.156311
0, 07/18/2019 02:20:37.438, 1.176109, 0.8982127, -1.425762
0, 07/18/2019 02:20:37.450, 1.743736, 0.9542012, -1.176109
0, 07/18/2019 02:20:37.464, 2.326984, 0.7937883, -1.743736
0, 07/18/2019 02:20:37.475, 2.855988, 0.7035899, -2.326984
0, 07/18/2019 02:20:37.488, 2.955723, 0.6169154, -2.855988
0, 07/18/2019 02:20:37.501, 2.998295, 0.6046744, -2.955723
0, 07/18/2019 02:20:37.513, 4.066601, 0.5593411, -2.998295
0, 07/18/2019 02:20:37.526, 4.185505, 0.296706, -4.066601
0, 07/18/2019 02:20:37.540, 4.230251, 0.3157853, -4.185505
0, 07/18/2019 02:20:37.551, 4.07999, 0.252534, -4.230251
0, 07/18/2019 02:20:37.564, 4.095383, 0.2211908, -4.07999
0, 07/18/2019 02:20:37.578, 3.884811, 0.1385069, -4.095383
0, 07/18/2019 02:20:37.590, 3.966637, 0.1187312, -3.884811
0, 07/18/2019 02:20:37.604, 3.58778, 0.01939051, -3.966637
0, 07/18/2019 02:20:37.615, 3.387737, 0.04293829, -3.58778
0, 07/18/2019 02:20:37.629, 3.178539, -0.01073332, -3.387737
0, 07/18/2019 02:20:37.643, 2.803116, -0.04134213, -3.178539
0, 07/18/2019 02:20:37.655, 2.610168, -0.03540086, -2.803116
0, 07/18/2019 02:20:37.669, 1.431999, -0.07780478, -2.610168
0, 07/18/2019 02:20:37.684, 0.8553314, 0.1037689, -1.431999
0, 07/18/2019 02:20:37.698, -0.09881973, 0.08096574, -0.8553314
0, 07/18/2019 02:20:37.712, -1.035976, 0.2054947, 0.09881973
0, 07/18/2019 02:20:37.725, -1.934681, 0.303534, 1.035976
0, 07/18/2019 02:20:37.741, -2.907028, 0.4101677, 1.934681
0, 07/18/2019 02:20:37.753, -3.462181, 0.5499962, 2.907028
0, 07/18/2019 02:20:37.768, -4.047318, 0.6119772, 3.462181
0, 07/18/2019 02:20:37.785, -3.914795, 0.7309343, 4.047318
0, 07/18/2019 02:20:37.794, -3.785133, 0.7085665, 3.914795
0, 07/18/2019 02:20:37.808, -3.393402, 0.757036, 3.785133
0, 07/18/2019 02:20:37.822, -3.198109, 0.7492957, 3.393402
0, 07/18/2019 02:20:37.835, -2.679119, 0.8021746, 3.198109
0, 07/18/2019 02:20:37.848, -1.971073, 0.7656264, 2.679119
0, 07/18/2019 02:20:37.861, -1.102409, 0.7146526, 1.971073
0, 07/18/2019 02:20:37.876, -0.6365776, 0.6385449, 1.102409
0, 07/18/2019 02:20:37.889, -0.09241104, 0.6477351, 0.6365776
0, 07/18/2019 02:20:37.903, 0.2206421, 0.5928661, 0.09241104
0, 07/18/2019 02:20:37.917, 0.5887413, 0.5848194, -0.2206421
0, 07/18/2019 02:20:37.931, 1.002674, 0.5372209, -0.5887413
0, 07/18/2019 02:20:37.943, 0.7172012, 0.4799409, -1.002674
0, 07/18/2019 02:20:37.955, 1.093426, 0.5645322, -0.7172012
0, 07/18/2019 02:20:37.967, 1.698704, 0.4470973, -1.093426
0, 07/18/2019 02:20:37.982, 2.742348, 0.3433372, -1.698704
0, 07/18/2019 02:20:37.994, 2.820396, 0.1629974, -2.742348
0, 07/18/2019 02:20:38.007, 2.705555, 0.2088835, -2.820396
0, 07/18/2019 02:20:38.020, 3.580971, 0.1958601, -2.705555
0, 07/18/2019 02:20:38.033, 4.199181, -0.03836961, -3.580971
0, 07/18/2019 02:20:38.047, 4.541359, -0.1337177, -4.199181
0, 07/18/2019 02:20:38.059, 4.550056, -0.2080001, -4.541359
0, 07/18/2019 02:20:38.074, 5.52063, -0.2469491, -4.550056
0, 07/18/2019 02:20:38.086, 6.481075, -0.5173905, -5.52063
0, 07/18/2019 02:20:38.099, 6.795959, -0.7041062, -6.481075
0, 07/18/2019 02:20:38.112, 6.675682, -0.7742835, -6.795959
