Voltage Input (Ideal), Timestamp, Velocity Output, Control Input, Error
0, 07/18/2019 02:07:33.651, 0.06033897, 0.03499804, 0.1575851
0, 07/18/2019 02:07:33.665, -0.007896423, -0.02721784, -0.06033897
0, 07/18/2019 02:07:33.679, -0.1021957, 0.007824579, 0.007896423
0, 07/18/2019 02:07:33.692, 0.02099991, 0.02045688, 0.1021957
0, 07/18/2019 02:07:33.707, -0.08494377, -0.01276235, -0.02099991
0, 07/18/2019 02:07:33.721, 0.1349258, 0.0211041, 0.08494377
0, 07/18/2019 02:07:33.737, -0.08651733, -0.03343511, -0.1349258
0, 07/18/2019 02:07:33.750, -0.02878189, 0.03212272, 0.08651733
0, 07/18/2019 02:07:33.764, -0.02243042, -0.0007028263, 0.02878189
0, 07/18/2019 02:07:33.779, -0.1745796, 0.0042653, 0.02243042
0, 07/18/2019 02:07:33.792, 0.1339817, 0.03653793, 0.1745796
0, 07/18/2019 02:07:33.807, -0.07842064, -0.03947759, -0.1339817
0, 07/18/2019 02:07:33.821, 0.09098053, 0.03317666, 0.07842064
0, 07/18/2019 02:07:33.836, 0.05753517, -0.02182131, -0.09098053
0, 07/18/2019 02:07:33.850, 0.06860733, 0.0006944828, -0.05753517
0, 07/18/2019 02:07:33.863, 0.2041054, -0.005860777, -0.06860733
0, 07/18/2019 02:07:33.877, -0.1167011, -0.03368256, -0.2041054
0, 07/18/2019 02:07:33.891, -0.03032684, 0.042706, 0.1167011
0, 07/18/2019 02:07:33.906, 0.06714821, -0.005546644, 0.03032684
0, 07/18/2019 02:07:33.920, 0.003290176, -0.01640033, -0.06714821
0, 07/18/2019 02:07:33.934, 0.03682137, 0.005493498, -0.003290176
0, 07/18/2019 02:07:33.947, -0.03570557, -0.007888571, -0.03682137
0, 07/18/2019 02:07:33.961, 0.03745079, 0.009820339, 0.03570557
0, 07/18/2019 02:07:33.975, 0.240097, -0.01196634, -0.03745079
0, 07/18/2019 02:07:33.989, -0.103426, -0.04684264, -0.240097
0, 07/18/2019 02:07:34.004, 0.04563332, 0.04041661, 0.103426
0, 07/18/2019 02:07:34.018, 0.03796577, -0.02322196, -0.04563332
0, 07/18/2019 02:07:34.031, -0.03730774, -0.007340501, -0.03796577
0, 07/18/2019 02:07:34.046, 0.07098198, 0.006762158, 0.03730774
0, 07/18/2019 02:07:34.059, -0.03616333, -0.02249874, -0.07098198
0, 07/18/2019 02:07:34.074, 0.1560402, 0.009323621, 0.03616333
0, 07/18/2019 02:07:34.087, -0.1463127, -0.04041882, -0.1560402
0, 07/18/2019 02:07:34.102, -0.1069164, 0.03865036, 0.1463127
0, 07/18/2019 02:07:34.117, -0.001773834, 0.00238268, 0.1069164
0, 07/18/2019 02:07:34.130, -0.03135681, -0.01357425, 0.001773834
0, 07/18/2019 02:07:34.144, -0.04262924, 0.003133712, 0.03135681
0, 07/18/2019 02:07:34.158, -0.2418423, 0.00296385, 0.04262924
0, 07/18/2019 02:07:34.173, 0.1366711, 0.04345395, 0.2418423
0, 07/18/2019 02:07:34.186, 0.06551743, -0.05062492, -0.1366711
0, 07/18/2019 02:07:34.200, -0.129776, 4.705774E-07, -0.06551743
0, 07/18/2019 02:07:34.215, 0.0290966, 0.03194245, 0.129776
0, 07/18/2019 02:07:34.228, -0.140419, -0.01835622, -0.0290966
0, 07/18/2019 02:07:34.245, 0.1066589, 0.0320477, 0.140419
0, 07/18/2019 02:07:34.258, -0.02643585, -0.03361771, -0.1066589
0, 07/18/2019 02:07:34.272, -0.006494522, 0.01696623, 0.02643585
70.6, 07/18/2019 02:07:34.322, 0.1562405, 14.51366, 70.60649
70.6, 07/18/2019 02:07:34.330, 0.03633499, 8.479748, 70.44376
70.6, 07/18/2019 02:07:34.334, 0.1507759, 9.632247, 70.56366
70.6, 07/18/2019 02:07:34.340, -0.01261711, 10.70997, 70.44922
70.6, 07/18/2019 02:07:34.350, -0.001745224, 11.86663, 70.61262
70.6, 07/18/2019 02:07:34.362, 0.1214504, 12.96204, 70.60175
70.6, 07/18/2019 02:07:34.373, 0.7731056, 14.05174, 70.47855
70.6, 07/18/2019 02:07:34.385, 2.799826, 15.04219, 69.82689
70.6, 07/18/2019 02:07:34.399, 6.049891, 15.79294, 67.80017
70.6, 07/18/2019 02:07:34.413, 13.56005, 16.39883, 64.55011
70.6, 07/18/2019 02:07:34.427, 23.34815, 16.20097, 57.03995
70.6, 07/18/2019 02:07:34.442, 32.94119, 15.84574, 47.25185
70.6, 07/18/2019 02:07:34.455, 48.53708, 15.6058, 37.65881
70.6, 07/18/2019 02:07:34.471, 59.4946, 13.96078, 22.06292
70.6, 07/18/2019 02:07:34.484, 74.02696, 13.62833, 11.1054
70.6, 07/18/2019 02:07:34.499, 79.82786, 11.92053, -3.426964
70.6, 07/18/2019 02:07:34.514, 85.24171, 12.13879, -9.227859
70.6, 07/18/2019 02:07:34.528, 86.7683, 11.46496, -14.64172
70.6, 07/18/2019 02:07:34.541, 80.14812, 11.46583, -16.1683
70.6, 07/18/2019 02:07:34.556, 80.51725, 12.72557, -9.548126
0, 07/18/2019 02:07:34.571, 72.73396, -2.682069, -80.51725
0, 07/18/2019 02:07:34.583, 70.10645, 4.801309, -72.73396
0, 07/18/2019 02:07:34.597, 68.84548, 3.40933, -70.10645
0, 07/18/2019 02:07:34.611, 68.28861, 2.29758, -68.84548
0, 07/18/2019 02:07:34.625, 67.73042, 1.198726, -68.28861
0, 07/18/2019 02:07:34.639, 65.04169, 0.1799019, -67.73042
0, 07/18/2019 02:07:34.653, 60.888, -0.3922562, -65.04169
0, 07/18/2019 02:07:34.668, 55.25597, -0.8355869, -60.888
0, 07/18/2019 02:07:34.682, 43.37093, -1.057134, -55.25597
0, 07/18/2019 02:07:34.695, 32.83653, -0.0533614, -43.37093
0, 07/18/2019 02:07:34.710, 21.59672, 0.2299691, -32.83653
0, 07/18/2019 02:07:34.723, 8.468857, 0.9606701, -21.59672
0, 07/18/2019 02:07:34.738, 0.05962372, 2.185745, -8.468857
0, 07/18/2019 02:07:34.751, -6.796932, 2.457588, -0.05962372
0, 07/18/2019 02:07:34.765, -10.63854, 3.018553, 6.796932
0, 07/18/2019 02:07:34.779, -10.50425, 3.224402, 10.63854
0, 07/18/2019 02:07:34.792, -6.033611, 2.977412, 10.50425
0, 07/18/2019 02:07:34.806, -0.7243538, 2.23762, 6.033611
0, 07/18/2019 02:07:34.821, 5.704079, 1.691991, 0.7243538
0, 07/18/2019 02:07:34.836, 13.52062, 0.9170501, -5.704079
0, 07/18/2019 02:07:34.850, 19.67915, -0.1318692, -13.52062
0, 07/18/2019 02:07:34.863, 23.26498, -0.8233426, -19.67915
0, 07/18/2019 02:07:34.877, 24.6726, -1.250225, -23.26498
0, 07/18/2019 02:07:34.891, 23.67496, -1.545218, -24.6726
0, 07/18/2019 02:07:34.905, 20.55599, -1.587516, -23.67496
0, 07/18/2019 02:07:34.919, 13.74739, -1.420425, -20.55599
0, 07/18/2019 02:07:34.932, 7.457142, -0.6594475, -13.74739
0, 07/18/2019 02:07:34.946, 1.533852, -0.2695235, -7.457142
0, 07/18/2019 02:07:34.960, -5.421066, 0.1964595, -1.533852
0, 07/18/2019 02:07:34.974, -9.514847, 1.004968, 5.421066
0, 07/18/2019 02:07:34.989, -13.28087, 1.231035, 9.514847
0, 07/18/2019 02:07:35.003, -13.4269, 1.742715, 13.28087
0, 07/18/2019 02:07:35.017, -11.7786, 1.602662, 13.4269
0, 07/18/2019 02:07:35.031, -8.754387, 1.460937, 11.7786
0, 07/18/2019 02:07:35.045, -3.645859, 1.191214, 8.754387
0, 07/18/2019 02:07:35.059, 1.01738, 0.5839796, 3.645859
0, 07/18/2019 02:07:35.073, 6.773014, 0.1977846, -1.01738
0, 07/18/2019 02:07:35.087, 9.91785, -0.5314435, -6.773014
0, 07/18/2019 02:07:35.100, 12.31567, -0.7046471, -9.91785
0, 07/18/2019 02:07:35.115, 13.32012, -1.037068, -12.31567
0, 07/18/2019 02:07:35.129, 12.03306, -1.196174, -13.32012
0, 07/18/2019 02:07:35.142, 9.201336, -1.040497, -12.03306
0, 07/18/2019 02:07:35.156, 5.488873, -0.7779473, -9.201336
0, 07/18/2019 02:07:35.170, 1.801758, -0.445362, -5.488873
0, 07/18/2019 02:07:35.184, -2.502365, -0.1481917, -1.801758
0, 07/18/2019 02:07:35.198, -5.913792, 0.3365515, 2.502365
0, 07/18/2019 02:07:35.213, -7.981281, 0.6434911, 5.913792
0, 07/18/2019 02:07:35.226, -9.121685, 0.8179558, 7.981281
0, 07/18/2019 02:07:35.240, -8.498898, 0.9699214, 9.121685
0, 07/18/2019 02:07:35.256, -6.787319, 0.8708573, 8.498898
0, 07/18/2019 02:07:35.271, -3.932877, 0.7158656, 6.787319
0, 07/18/2019 02:07:35.285, -1.185951, 0.4086715, 3.932877
0, 07/18/2019 02:07:35.298, 1.786537, 0.1937445, 1.185951
0, 07/18/2019 02:07:35.312, 4.491177, -0.1217313, -1.786537
0, 07/18/2019 02:07:35.326, 6.185989, -0.4063058, -4.491177
0, 07/18/2019 02:07:35.341, 7.05471, -0.5529548, -6.185989
0, 07/18/2019 02:07:35.354, 6.890774, -0.6583086, -7.05471
0, 07/18/2019 02:07:35.367, 5.70734, -0.6483474, -6.890774
0, 07/18/2019 02:07:35.382, 3.672352, -0.5303057, -5.70734
0, 07/18/2019 02:07:35.395, 1.787167, -0.3212965, -3.672352
0, 07/18/2019 02:07:35.409, -0.7172012, -0.1968127, -1.787167
0, 07/18/2019 02:07:35.423, -2.57618, 0.09980547, 0.7172012
0, 07/18/2019 02:07:35.438, -3.892536, 0.2408457, 2.57618
0, 07/18/2019 02:07:35.451, -4.774475, 0.3647207, 3.892536
0, 07/18/2019 02:07:35.464, -4.730701, 0.4747546, 4.774475
0, 07/18/2019 02:07:35.479, -4.01247, 0.4521869, 4.730701
0, 07/18/2019 02:07:35.493, -2.433071, 0.3835868, 4.01247
0, 07/18/2019 02:07:35.507, -1.258736, 0.194603, 2.433071
0, 07/18/2019 02:07:35.520, -0.04594803, 0.1507776, 1.258736
0, 07/18/2019 02:07:35.533, 1.337185, 0.03968851, 0.04594803
0, 07/18/2019 02:07:35.548, 2.544022, -0.1216789, -1.337185
0, 07/18/2019 02:07:35.562, 3.14146, -0.2514558, -2.544022
0, 07/18/2019 02:07:35.575, 2.733936, -0.2927658, -3.14146
0, 07/18/2019 02:07:35.590, 2.652283, -0.1983313, -2.733936
0, 07/18/2019 02:07:35.605, 1.867733, -0.265759, -2.652283
0, 07/18/2019 02:07:35.619, 1.117115, -0.1545508, -1.867733
0, 07/18/2019 02:07:35.632, 0.1138687, -0.1087917, -1.117115
0, 07/18/2019 02:07:35.647, -0.7892418, 0.004165543, -0.1138687
0, 07/18/2019 02:07:35.660, -1.219425, 0.08690117, 0.7892418
0, 07/18/2019 02:07:35.674, -1.70414, 0.09675626, 1.219425
70.6, 07/18/2019 02:07:35.687, -1.584663, 14.68607, 72.30414
70.6, 07/18/2019 02:07:35.702, -1.471825, 8.636969, 72.18466
70.6, 07/18/2019 02:07:35.715, -1.14315, 9.764729, 72.07182
70.6, 07/18/2019 02:07:35.730, -0.6786346, 10.84567, 71.74315
70.6, 07/18/2019 02:07:35.744, 0.1799583, 11.91525, 71.27863
70.6, 07/18/2019 02:07:35.758, 2.006378, 12.91019, 70.42004
70.6, 07/18/2019 02:07:35.773, 6.872578, 13.73233, 68.59362
70.6, 07/18/2019 02:07:35.786, 13.31331, 13.99831, 63.72742
70.6, 07/18/2019 02:07:35.802, 25.86977, 14.17023, 57.28669
70.6, 07/18/2019 02:07:35.815, 36.02417, 13.14198, 44.73023
70.6, 07/18/2019 02:07:35.828, 47.62287, 13.0259, 34.57583
70.6, 07/18/2019 02:07:35.842, 64.02294, 12.21055, 22.97713
70.6, 07/18/2019 02:07:35.856, 72.16072, 10.37074, 6.577057
70.6, 07/18/2019 02:07:35.870, 79.09927, 10.45469, -1.560722
70.6, 07/18/2019 02:07:35.884, 83.09743, 9.823943, -8.499275
70.6, 07/18/2019 02:07:35.898, 84.3437, 9.567317, -12.49744
70.6, 07/18/2019 02:07:35.913, 81.81358, 9.516946, -13.7437
70.6, 07/18/2019 02:07:35.927, 77.46259, 9.945859, -11.21358
70.6, 07/18/2019 02:07:35.939, 74.67905, 10.40837, -6.862595
70.6, 07/18/2019 02:07:35.954, 72.04954, 10.43374, -4.079048
0, 07/18/2019 02:07:35.969, 69.16683, -3.884418, -72.04954
0, 07/18/2019 02:07:35.982, 68.44957, 2.422846, -69.16683
0, 07/18/2019 02:07:35.996, 70.07497, 1.188423, -68.44957
0, 07/18/2019 02:07:36.010, 71.08589, -0.2980059, -70.07497
0, 07/18/2019 02:07:36.024, 70.45372, -1.447615, -71.08589
0, 07/18/2019 02:07:36.038, 68.36781, -2.337332, -70.45372
0, 07/18/2019 02:07:36.051, 61.98664, -3.08384, -68.36781
0, 07/18/2019 02:07:36.065, 53.35613, -3.060966, -61.98664
0, 07/18/2019 02:07:36.080, 41.96531, -2.907959, -53.35613
0, 07/18/2019 02:07:36.094, 23.82706, -2.278055, -41.96531
0, 07/18/2019 02:07:36.108, 9.778118, -0.3595471, -23.82706
0, 07/18/2019 02:07:36.121, -5.999737, 0.3243283, -9.778118
0, 07/18/2019 02:07:36.136, -19.38686, 1.997495, 5.999737
0, 07/18/2019 02:07:36.150, -26.4283, 3.253845, 19.38686
0, 07/18/2019 02:07:36.164, -29.91405, 3.657867, 26.4283
0, 07/18/2019 02:07:36.178, -28.33111, 4.081664, 29.91405
0, 07/18/2019 02:07:36.191, -22.40192, 3.876859, 28.33111
0, 07/18/2019 02:07:36.206, -10.61703, 3.264513, 22.40192
0, 07/18/2019 02:07:36.220, 0.190258, 1.792915, 10.61703
0, 07/18/2019 02:07:36.233, 13.6167, 0.9266077, -0.190258
0, 07/18/2019 02:07:36.250, 22.90094, -0.7471972, -13.6167
0, 07/18/2019 02:07:36.263, 31.49517, -1.517288, -22.90094
0, 07/18/2019 02:07:36.277, 34.57523, -2.709544, -31.49517
0, 07/18/2019 02:07:36.291, 32.44886, -2.973362, -34.57523
0, 07/18/2019 02:07:36.305, 28.11613, -2.771278, -32.44886
0, 07/18/2019 02:07:36.319, 18.08361, -2.606874, -28.11613
0, 07/18/2019 02:07:36.333, 9.530811, -1.42476, -18.08361
0, 07/18/2019 02:07:36.347, -3.257618, -0.9630917, -9.530811
0, 07/18/2019 02:07:36.361, -12.33994, 0.6534281, 3.257618
0, 07/18/2019 02:07:36.376, -20.31115, 1.282875, 12.33994
0, 07/18/2019 02:07:36.391, -24.6979, 2.200778, 20.31115
0, 07/18/2019 02:07:36.404, -25.52519, 2.619563, 24.6979
0, 07/18/2019 02:07:36.417, -23.37891, 2.737129, 25.52519
0, 07/18/2019 02:07:36.432, -16.2985, 2.615241, 23.37891
0, 07/18/2019 02:07:36.447, -8.03175, 1.74488, 16.2985
0, 07/18/2019 02:07:36.460, 2.148628, 1.016278, 8.03175
0, 07/18/2019 02:07:36.473, 9.61338, -0.1165695, -2.148628
0, 07/18/2019 02:07:36.487, 15.96525, -0.6588752, -9.61338
0, 07/18/2019 02:07:36.502, 21.79333, -1.363909, -15.96525
0, 07/18/2019 02:07:36.515, 23.25171, -2.17366, -21.79333
0, 07/18/2019 02:07:36.530, 20.83151, -2.22985, -23.25171
0, 07/18/2019 02:07:36.544, 15.74146, -1.952167, -20.83151
0, 07/18/2019 02:07:36.558, 10.53165, -1.478398, -15.74146
0, 07/18/2019 02:07:36.573, 2.603016, -1.168819, -10.53165
0, 07/18/2019 02:07:36.586, -5.405788, -0.2301817, -2.603016
0, 07/18/2019 02:07:36.599, -11.34974, 0.5759739, 5.405788
0, 07/18/2019 02:07:36.616, -16.14218, 1.075921, 11.34974
0, 07/18/2019 02:07:36.628, -18.15474, 1.641065, 16.14218
0, 07/18/2019 02:07:36.643, -18.60907, 1.826411, 18.15474
0, 07/18/2019 02:07:36.657, -14.6022, 2.003387, 18.60907
0, 07/18/2019 02:07:36.671, -9.283791, 1.427478, 14.6022
0, 07/18/2019 02:07:36.684, -3.631439, 0.9684129, 9.283791
0, 07/18/2019 02:07:36.699, 2.597179, 0.4889887, 3.631439
0, 07/18/2019 02:07:36.714, 8.993511, -0.1644239, -2.597179
0, 07/18/2019 02:07:36.727, 13.35588, -0.8925005, -8.993511
0, 07/18/2019 02:07:36.741, 15.42898, -1.286455, -13.35588
0, 07/18/2019 02:07:36.756, 15.13052, -1.483637, -15.42898
0, 07/18/2019 02:07:36.770, 13.38781, -1.456746, -15.13052
0, 07/18/2019 02:07:36.784, 9.292603, -1.367296, -13.38781
0, 07/18/2019 02:07:36.799, 3.759727, -0.9123059, -9.292603
0, 07/18/2019 02:07:36.812, -0.4665756, -0.3342836, -3.759727
0, 07/18/2019 02:07:36.826, -5.624771, -0.08248354, 0.4665756
0, 07/18/2019 02:07:36.839, -9.904175, 0.559277, 5.624771
0, 07/18/2019 02:07:36.854, -11.91559, 1.007828, 9.904175
0, 07/18/2019 02:07:36.868, -11.73386, 1.146232, 11.91559
0, 07/18/2019 02:07:36.882, -10.5011, 1.094122, 11.73386
0, 07/18/2019 02:07:36.896, -8.195515, 1.044148, 10.5011
0, 07/18/2019 02:07:36.911, -4.096985, 0.8601168, 8.195515
0, 07/18/2019 02:07:36.924, -0.4134178, 0.37926, 4.096985
0, 07/18/2019 02:07:36.939, 3.435745, 0.09977356, 0.4134178
0, 07/18/2019 02:07:36.952, 6.604156, -0.3137024, -3.435745
0, 07/18/2019 02:07:36.966, 8.259087, -0.6312702, -6.604156
0, 07/18/2019 02:07:36.981, 9.095993, -0.7563101, -8.259087
0, 07/18/2019 02:07:36.994, 8.318253, -0.8918526, -9.095993
0, 07/18/2019 02:07:37.008, 6.814842, -0.7911208, -8.318253
0, 07/18/2019 02:07:37.022, 3.66251, -0.6916928, -6.814842
0, 07/18/2019 02:07:37.038, 0.9879112, -0.3027101, -3.66251
0, 07/18/2019 02:07:37.050, -1.408081, -0.1284135, -0.9879112
0, 07/18/2019 02:07:37.064, -4.260635, 0.07896271, 1.408081
0, 07/18/2019 02:07:37.079, -5.895939, 0.4460849, 4.260635
-70.6, 07/18/2019 02:07:37.092, -6.724491, -13.95184, -64.70406
-70.6, 07/18/2019 02:07:37.106, -6.184673, -7.850751, -63.87551
-70.6, 07/18/2019 02:07:37.120, -5.410194, -9.053058, -64.41533
-70.6, 07/18/2019 02:07:37.134, -3.976021, -10.17419, -65.1898
-70.6, 07/18/2019 02:07:37.150, -2.031326, -11.41951, -66.62398
-70.6, 07/18/2019 02:07:37.163, -1.827393, -12.72591, -68.56867
-70.6, 07/18/2019 02:07:37.176, -4.081821, -13.65367, -68.77261
-70.6, 07/18/2019 02:07:37.190, -9.054909, -14.25473, -66.51817
-70.6, 07/18/2019 02:07:37.204, -16.35263, -14.50913, -61.54509
-70.6, 07/18/2019 02:07:37.217, -30.12892, -14.48121, -54.24736
-70.6, 07/18/2019 02:07:37.231, -41.56929, -13.24063, -40.47108
-70.6, 07/18/2019 02:07:37.249, -56.65678, -12.91593, -29.03071
-70.6, 07/18/2019 02:07:37.261, -66.12213, -11.42551, -13.94322
-70.6, 07/18/2019 02:07:37.276, -77.75723, -11.22046, -4.477867
-70.6, 07/18/2019 02:07:37.290, -82.36845, -9.853296, 7.157227
-70.6, 07/18/2019 02:07:37.304, -79.23128, -9.965224, 11.76845
-70.6, 07/18/2019 02:07:37.317, -77.67717, -10.88929, 8.631279
-70.6, 07/18/2019 02:07:37.330, -73.9908, -10.75637, 7.077171
-70.6, 07/18/2019 02:07:37.344, -70.85403, -11.24589, 3.3908
-70.6, 07/18/2019 02:07:37.358, -63.71681, -11.46565, 0.2540359
0, 07/18/2019 02:07:37.373, -65.91019, 1.901078, 63.71681
0, 07/18/2019 02:07:37.386, -66.73181, -3.03975, 65.91019
0, 07/18/2019 02:07:37.399, -68.43744, -2.052018, 66.73181
0, 07/18/2019 02:07:37.414, -71.10672, -0.7313194, 68.43744
0, 07/18/2019 02:07:37.428, -72.03054, 0.7252889, 71.10672
0, 07/18/2019 02:07:37.441, -71.22282, 1.768048, 72.03054
0, 07/18/2019 02:07:37.457, -64.84548, 2.645359, 71.22282
0, 07/18/2019 02:07:37.470, -56.95673, 2.539477, 64.84548
0, 07/18/2019 02:07:37.484, -45.38372, 2.583678, 56.95673
0, 07/18/2019 02:07:37.498, -28.00369, 1.898361, 45.38372
0, 07/18/2019 02:07:37.513, -13.5284, 0.2080272, 28.00369
0, 07/18/2019 02:07:37.526, 2.814789, -0.5740275, 13.5284
0, 07/18/2019 02:07:37.540, 15.86597, -2.261268, -2.814789
0, 07/18/2019 02:07:37.554, 23.69677, -3.341319, -15.86597
0, 07/18/2019 02:07:37.568, 26.84898, -3.885926, -23.69677
0, 07/18/2019 02:07:37.582, 24.89971, -4.11849, -26.84898
0, 07/18/2019 02:07:37.595, 19.47498, -3.823637, -24.89971
0, 07/18/2019 02:07:37.610, 7.312431, -3.297782, -19.47498
0, 07/18/2019 02:07:37.624, -2.593002, -1.651516, -7.312431
0, 07/18/2019 02:07:37.638, -13.18233, -0.9565384, 2.593002
0, 07/18/2019 02:07:37.651, -24.1337, 0.2628371, 13.18233
0, 07/18/2019 02:07:37.664, -29.54395, 1.654778, 24.1337
0, 07/18/2019 02:07:37.679, -32.19086, 2.043884, 29.54395
0, 07/18/2019 02:07:37.692, -30.6126, 2.508813, 32.19086
0, 07/18/2019 02:07:37.707, -27.05435, 2.425451, 30.6126
0, 07/18/2019 02:07:37.719, -20.01148, 2.33604, 27.05435
0, 07/18/2019 02:07:37.734, -8.361168, 1.673713, 20.01148
0, 07/18/2019 02:07:37.748, 0.390358, 0.3043248, 8.361168
0, 07/18/2019 02:07:37.763, 8.121357, -0.1885221, -0.390358
0, 07/18/2019 02:07:37.777, 16.99568, -0.9018489, -8.121357
0, 07/18/2019 02:07:37.791, 21.00695, -2.075064, -16.99568
0, 07/18/2019 02:07:37.805, 22.37, -2.273314, -21.00695
0, 07/18/2019 02:07:37.819, 18.73398, -2.480634, -22.37
0, 07/18/2019 02:07:37.832, 14.25728, -1.948703, -18.73398
0, 07/18/2019 02:07:37.847, 7.81414, -1.690484, -14.25728
0, 07/18/2019 02:07:37.860, -0.7989693, -1.042118, -7.81414
0, 07/18/2019 02:07:37.874, -7.251663, -0.04421192, 0.7989693
0, 07/18/2019 02:07:37.889, -14.10982, 0.426723, 7.251663
0, 07/18/2019 02:07:37.903, -17.46866, 1.300591, 14.10982
0, 07/18/2019 02:07:37.917, -18.65685, 1.522414, 17.46866
0, 07/18/2019 02:07:37.930, -17.56399, 1.703723, 18.65685
0, 07/18/2019 02:07:37.945, -14.389, 1.653652, 17.56399
0, 07/18/2019 02:07:37.958, -9.145889, 1.388224, 14.389
0, 07/18/2019 02:07:37.973, -2.119904, 0.8574229, 9.145889
0, 07/18/2019 02:07:37.987, 3.293495, 0.08584376, 2.119904
0, 07/18/2019 02:07:38.000, 7.5527, -0.285364, -3.293495
0, 07/18/2019 02:07:38.015, 12.47183, -0.6672553, -7.5527
0, 07/18/2019 02:07:38.028, 14.05832, -1.368356, -12.47183
0, 07/18/2019 02:07:38.043, 13.53561, -1.395433, -14.05832
0, 07/18/2019 02:07:38.057, 10.87126, -1.349867, -13.53561
0, 07/18/2019 02:07:38.071, 7.714806, -1.068385, -10.87126
0, 07/18/2019 02:07:38.084, 3.51963, -0.85958, -7.714806
0, 07/18/2019 02:07:38.097, -1.769772, -0.4370381, -3.51963
0, 07/18/2019 02:07:38.112, -5.611954, 0.1719398, 1.769772
0, 07/18/2019 02:07:38.126, -9.165916, 0.4565584, 5.611954
0, 07/18/2019 02:07:38.139, -10.61949, 0.8884264, 9.165916
0, 07/18/2019 02:07:38.154, -10.86056, 0.9736267, 10.61949
0, 07/18/2019 02:07:38.168, -9.284019, 1.044217, 10.86056
0, 07/18/2019 02:07:38.182, -6.814442, 0.8671716, 9.284019
0, 07/18/2019 02:07:38.195, -3.86404, 0.6648776, 6.814442
0, 07/18/2019 02:07:38.211, 0.1892853, 0.4147908, 3.86404
0, 07/18/2019 02:07:38.224, 3.213615, -0.06011643, -0.1892853
0, 07/18/2019 02:07:38.239, 6.021881, -0.2762628, -3.213615
0, 07/18/2019 02:07:38.253, 7.595501, -0.599431, -6.021881
0, 07/18/2019 02:07:38.267, 8.132, -0.734871, -7.595501
0, 07/18/2019 02:07:38.281, 7.546406, -0.8063825, -8.132
0, 07/18/2019 02:07:38.294, 5.651779, -0.7602232, -7.546406
0, 07/18/2019 02:07:38.309, 3.032227, -0.5488235, -5.651779
0, 07/18/2019 02:07:38.323, 0.2784348, -0.2904525, -3.032227
0, 07/18/2019 02:07:38.337, -2.105541, -0.03622683, -0.2784348
0, 07/18/2019 02:07:38.351, -4.430752, 0.1718903, 2.105541
0, 07/18/2019 02:07:38.365, -5.56509, 0.442818, 4.430752
0, 07/18/2019 02:07:38.379, -6.249962, 0.5115389, 5.56509
0, 07/18/2019 02:07:38.392, -5.45208, 0.6257968, 6.249962
0, 07/18/2019 02:07:38.406, -4.470406, 0.4913454, 5.45208
0, 07/18/2019 02:07:38.420, -2.785664, 0.4559832, 4.470406
0, 07/18/2019 02:07:38.435, -0.6060791, 0.2791235, 2.785664
0, 07/18/2019 02:07:38.449, 0.9624481, 0.04482294, 0.6060791
0, 07/18/2019 02:07:38.462, 2.617893, -0.04836671, -0.9624481
0, 07/18/2019 02:07:38.477, 3.930759, -0.2457672, -2.617893
-70.6, 07/18/2019 02:07:38.491, 4.300518, -14.90389, -74.53076
-70.6, 07/18/2019 02:07:38.505, 4.027405, -8.907016, -74.90051
-70.6, 07/18/2019 02:07:38.519, 3.218479, -9.995363, -74.6274
-70.6, 07/18/2019 02:07:38.532, 2.026691, -11.03405, -73.81848
-70.6, 07/18/2019 02:07:38.547, 0.819912, -12.03528, -72.62669
-70.6, 07/18/2019 02:07:38.560, -2.05616, -13.05321, -71.41991
-70.6, 07/18/2019 02:07:38.573, -6.844139, -13.71044, -68.54384
-70.6, 07/18/2019 02:07:38.588, -16.05251, -14.09752, -63.75586
-70.6, 07/18/2019 02:07:38.602, -24.81594, -13.69304, -54.54749
-70.6, 07/18/2019 02:07:38.616, -34.77802, -13.68031, -45.78406
-70.6, 07/18/2019 02:07:38.630, -50.71323, -13.23805, -35.82198
-70.6, 07/18/2019 02:07:38.644, -62.33425, -11.5315, -19.88676
-70.6, 07/18/2019 02:07:38.657, -71.10895, -11.06251, -8.265747
-70.6, 07/18/2019 02:07:38.672, -76.42267, -10.56044, 0.5089493
-70.6, 07/18/2019 02:07:38.686, -85.03, -10.34452, 5.82267
-70.6, 07/18/2019 02:07:38.700, -86.95776, -9.018798, 14.43
-70.6, 07/18/2019 02:07:38.715, -84.90395, -9.26244, 16.35776
-70.6, 07/18/2019 02:07:38.728, -80.82018, -9.620887, 14.30395
-70.6, 07/18/2019 02:07:38.742, -77.93089, -10.02771, 10.22018
-70.6, 07/18/2019 02:07:38.756, -77.25076, -10.04879, 7.330887
0, 07/18/2019 02:07:38.771, -70.32063, 4.732089, 77.25076
0, 07/18/2019 02:07:38.785, -71.84412, -2.521672, 70.32063
0, 07/18/2019 02:07:38.798, -68.09606, -0.4004146, 71.84412
0, 07/18/2019 02:07:38.813, -68.97591, -0.1909586, 68.09606
0, 07/18/2019 02:07:38.826, -71.34504, 1.442128, 68.97591
0, 07/18/2019 02:07:38.841, -64.35348, 2.928765, 71.34504
0, 07/18/2019 02:07:38.855, -60.50371, 2.378314, 64.35348
0, 07/18/2019 02:07:38.870, -50.04865, 3.306992, 60.50371
0, 07/18/2019 02:07:38.883, -39.06206, 2.500333, 50.04865
