Voltage, Timestamp, X position, Y position, Z position, X rotation, Y rotation, Z rotation
0.7780414, 06/04/2019 04:09:02.688, 0.009842928, -0.02624834, 0.009473048, 2.175004, 275.2825, 2.855789
0.7456707, 06/04/2019 04:09:02.711, 0.009914873, -0.02624313, 0.009382968, 2.139484, 275.4139, 2.885109
0.7114362, 06/04/2019 04:09:02.722, 0.009920961, -0.02625624, 0.009368975, 2.132341, 275.4393, 2.882275
0.6754233, 06/04/2019 04:09:02.737, 0.009948268, -0.02624528, 0.009332365, 2.114978, 275.512, 2.845222
0.6377222, 06/04/2019 04:09:02.748, 0.009977476, -0.02625559, 0.009274999, 2.137461, 275.5871, 2.868342
0.598427, 06/04/2019 04:09:02.761, 0.009991554, -0.02621976, 0.00926087, 2.15207, 275.6287, 2.875501
0.557636, 06/04/2019 04:09:02.773, 0.01001753, -0.02619085, 0.009228959, 2.165124, 275.678, 2.892429
0.5154511, 06/04/2019 04:09:02.786, 0.0100518, -0.02615257, 0.009180509, 2.189794, 275.7422, 2.908278
0.4719778, 06/04/2019 04:09:02.797, 0.01005664, -0.02618361, 0.009137435, 2.186684, 275.7846, 2.907822
0.4273248, 06/04/2019 04:09:02.810, 0.01007647, -0.02617779, 0.009106792, 2.176675, 275.832, 2.917608
0.3816036, 06/04/2019 04:09:02.820, 0.01010105, -0.02620632, 0.00907465, 2.172953, 275.8733, 2.886195
0.3349286, 06/04/2019 04:09:02.834, 0.01010793, -0.02620772, 0.009061978, 2.181892, 275.9044, 2.882438
0.2874164, 06/04/2019 04:09:02.845, 0.01011816, -0.02621533, 0.009023257, 2.196264, 275.9472, 2.853613
0.2391857, 06/04/2019 04:09:02.858, 0.01013266, -0.02620287, 0.009010691, 2.188378, 275.9791, 2.841312
0.1903572, 06/04/2019 04:09:02.869, 0.01014158, -0.02620484, 0.00899881, 2.201417, 275.9935, 2.847919
0.1410529, 06/04/2019 04:09:02.882, 0.01015182, -0.02622597, 0.008990393, 2.205918, 276.0218, 2.824353
0.091396, 06/04/2019 04:09:02.895, 0.01015657, -0.0262234, 0.008978556, 2.219406, 276.0402, 2.846502
0.04151065, 06/04/2019 04:09:02.908, 0.01016118, -0.02623182, 0.008959385, 2.188524, 276.0593, 2.827391
-0.008478468, 06/04/2019 04:09:02.918, 0.01016212, -0.02624648, 0.008950684, 2.18924, 276.0722, 2.823739
-0.05844639, 06/04/2019 04:09:02.931, 0.01017944, -0.02628131, 0.008941545, 2.181411, 276.0821, 2.776569
-0.1082682, 06/04/2019 04:09:02.942, 0.01020032, -0.02628388, 0.00893608, 2.191942, 276.0942, 2.773435
-0.1578194, 06/04/2019 04:09:02.955, 0.01019959, -0.02628449, 0.008929213, 2.197027, 276.0985, 2.780583
-0.2069761, 06/04/2019 04:09:02.966, 0.01018869, -0.02628859, 0.008921568, 2.225996, 276.0915, 2.744096
