Voltage, Timestamp, X position, Y position, Z position, X rotation, Y rotation, Z rotation
-3.496911E-07, 06/04/2019 04:05:56.905, 0.008609379, -0.02621117, 0.01123739, 2.279958, 272.3975, 2.867156
0.01999877, 06/04/2019 04:05:56.941, 0.008606313, -0.02621946, 0.01124197, 2.282529, 272.3942, 2.858333
0.0399899, 06/04/2019 04:05:56.943, 0.008609246, -0.02622113, 0.01124291, 2.285435, 272.3929, 2.848548
0.05996503, 06/04/2019 04:05:56.956, 0.008599445, -0.02623442, 0.01123161, 2.282395, 272.3947, 2.86798
0.07991617, 06/04/2019 04:05:56.966, 0.008605389, -0.02620941, 0.01124453, 2.28577, 272.3914, 2.857319
0.09983534, 06/04/2019 04:05:56.977, 0.008599116, -0.02621773, 0.01123692, 2.289438, 272.3893, 2.866035
0.1197146, 06/04/2019 04:05:56.988, 0.008598467, -0.02621062, 0.01124617, 2.285069, 272.3921, 2.854152
0.1395459, 06/04/2019 04:05:56.999, 0.008600859, -0.0262258, 0.01124572, 2.291357, 272.3975, 2.866561
0.1593215, 06/04/2019 04:05:57.011, 0.008608436, -0.02622206, 0.01124496, 2.278604, 272.3949, 2.855909
0.1790333, 06/04/2019 04:05:57.022, 0.008607903, -0.02621063, 0.01124408, 2.281478, 272.3976, 2.842983
0.1986735, 06/04/2019 04:05:57.033, 0.008614999, -0.02620655, 0.01124182, 2.285908, 272.3932, 2.845608
0.2182342, 06/04/2019 04:05:57.045, 0.0086069, -0.02622376, 0.01122913, 2.289032, 272.405, 2.860475
0.2377076, 06/04/2019 04:05:57.066, 0.008613786, -0.02622257, 0.01121938, 2.29008, 272.4133, 2.855721
0.257086, 06/04/2019 04:05:57.077, 0.008614182, -0.02621594, 0.0112166, 2.296321, 272.419, 2.87195
0.2763615, 06/04/2019 04:05:57.097, 0.008626504, -0.02621152, 0.01120486, 2.285116, 272.4399, 2.867501
0.2955264, 06/04/2019 04:05:57.100, 0.008626504, -0.02621152, 0.01120486, 2.285116, 272.4399, 2.867501
0.3145732, 06/04/2019 04:05:57.116, 0.00864827, -0.02619747, 0.0111977, 2.301893, 272.467, 2.899712
0.3334941, 06/04/2019 04:05:57.121, 0.008649213, -0.02618487, 0.01119148, 2.298747, 272.4744, 2.892293
0.3522816, 06/04/2019 04:05:57.133, 0.008649986, -0.02620495, 0.0111844, 2.300393, 272.4881, 2.893476
0.3709282, 06/04/2019 04:05:57.143, 0.008663572, -0.02618399, 0.0111761, 2.303828, 272.5043, 2.874013
0.3894264, 06/04/2019 04:05:57.155, 0.00866033, -0.02620296, 0.01116616, 2.312845, 272.5201, 2.876045
0.4077689, 06/04/2019 04:05:57.166, 0.008676701, -0.02618314, 0.01115401, 2.306622, 272.5411, 2.897691
0.4259483, 06/04/2019 04:05:57.177, 0.008675613, -0.02618763, 0.01114171, 2.30249, 272.5574, 2.871636
0.4439572, 06/04/2019 04:05:57.188, 0.008694844, -0.0261955, 0.01113249, 2.301365, 272.5794, 2.887912
0.4617886, 06/04/2019 04:05:57.200, 0.008702879, -0.02617606, 0.01112709, 2.261189, 272.6088, 2.871514
0.4794353, 06/04/2019 04:05:57.211, 0.008723846, -0.02619618, 0.01110626, 2.266351, 272.6414, 2.862467
0.4968902, 06/04/2019 04:05:57.222, 0.008738522, -0.02618127, 0.01108181, 2.2709, 272.6729, 2.848549
0.5141463, 06/04/2019 04:05:57.234, 0.008750655, -0.02619651, 0.01107615, 2.263934, 272.6995, 2.845398
0.5311968, 06/04/2019 04:05:57.247, 0.008761613, -0.02620172, 0.01103965, 2.245319, 272.7474, 2.85241
0.5480347, 06/04/2019 04:05:57.257, 0.008777058, -0.02618829, 0.01103595, 2.225449, 272.7836, 2.861701
0.5646535, 06/04/2019 04:05:57.270, 0.00877917, -0.02619939, 0.01101883, 2.198366, 272.8324, 2.859207
0.5810464, 06/04/2019 04:05:57.280, 0.008801026, -0.02619743, 0.01099209, 2.204523, 272.879, 2.84201
0.5972069, 06/04/2019 04:05:57.294, 0.008821138, -0.02622377, 0.01096163, 2.175282, 272.9229, 2.852757
0.6131285, 06/04/2019 04:05:57.304, 0.008829486, -0.02621761, 0.0109422, 2.171216, 272.9599, 2.858496
0.6288049, 06/04/2019 04:05:57.317, 0.008851361, -0.02621155, 0.0109198, 2.172056, 272.9976, 2.843787
0.6442297, 06/04/2019 04:05:57.328, 0.008864208, -0.02619304, 0.01090841, 2.165591, 273.0341, 2.836276
