Timestamp, Premade Voltage, Actual Sent Voltage, Premade Velocity, Actual Velocity
02/07/2020 10:41:25.977, 1.678367, 1.678367,11.84927,13.82558
02/07/2020 10:41:25.989, 1.564144, 1.564144,11.04286,14.25024
02/07/2020 10:41:26.000, 1.447608, 1.447608,10.22011,13.089
02/07/2020 10:41:26.011, 1.330026, 1.330026,9.389983,12.24928
02/07/2020 10:41:26.022, 1.212667, 1.212667,8.561427,12.91403
02/07/2020 10:41:26.033, 1.096804, 1.096804,7.743434,11.52195
02/07/2020 10:41:26.044, 0.9837139, 0.9837139,6.94502,10.90708
02/07/2020 10:41:26.055, 0.8744572, 0.8744572,6.173668,10.35456
02/07/2020 10:41:26.066, 0.7701317, 0.7701317,5.43713,9.555321
02/07/2020 10:41:26.077, 0.6717969, 0.6717969,4.742886,8.496458
02/07/2020 10:41:26.089, 0.5799973, 0.5799973,4.094781,8.419244
02/07/2020 10:41:26.101, 0.4953703, 0.4953703,3.497314,7.120777
02/07/2020 10:41:26.111, 0.4185132, 0.4185132,2.954703,7.107868
02/07/2020 10:41:26.122, 0.3493584, 0.3493584,2.46647,6.371764
02/07/2020 10:41:26.133, 0.2879533, 0.2879533,2.03295,5.117839
02/07/2020 10:41:26.145, 0.2344059, 0.2344059,1.654906,5.012242
02/07/2020 10:41:26.155, 0.1881313, 0.1881313,1.328207,7.18662
02/07/2020 10:41:26.166, 0.1487402, 0.1487402,1.050106,3.583853
02/07/2020 10:41:26.177, 0.1159528, 0.1159528,0.818627,2.963414
02/07/2020 10:41:26.188, 0.08886898, 0.08886898,0.627415,2.838079
02/07/2020 10:41:26.200, 0.06686813, 0.06686813,0.472089,2.062364
02/07/2020 10:41:26.211, 0.04948669, 0.04948669,0.349376,1.63141
02/07/2020 10:41:26.222, 0.03586771, 0.03586771,0.253226,4.005421
02/07/2020 10:41:26.233, 0.02540807, 0.02540807,0.179381,3.496185
02/07/2020 10:41:26.244, 0.01764363, 0.01764363,0.124564,3.726488
02/07/2020 10:41:26.255, 0.01194901, 0.01194901,0.08436,3.112463
02/07/2020 10:41:26.267, 0.007864589, 0.007864589,0.055524,0.5512943
02/07/2020 10:41:26.278, 0.005046742, 0.005046742,0.03563,0.3408719
02/07/2020 10:41:26.289, 0.003147309, 0.003147309,0.02222,0.3617786
02/07/2020 10:41:26.300, 0.001897592, 0.001897592,0.013397,0.004427793
02/07/2020 10:41:26.311, 0.001105949, 0.001105949,0.007808,0.2192439
02/07/2020 10:41:26.322, 0.000614306, 0.000614306,0.004337,-0.01751283
02/07/2020 10:41:26.333, 0.0003171388, 0.0003171388,0.002239,0.01268036
02/07/2020 10:41:26.344, 0.0001471671, 0.0001471671,0.001039,0.01948987
02/07/2020 10:41:26.355, 5.467422E-05, 5.467422E-05,0.000386,0.1948953
02/07/2020 10:41:26.366, 1.048159E-05, 1.048159E-05,7.4E-05,0.004889721
02/07/2020 10:41:26.377, 0, 0,0,0.05285152
02/07/2020 10:41:26.388, 0, 0,0,0.06682561
02/07/2020 10:41:26.400, 0, 0,0,0.0449243
02/07/2020 10:41:26.410, 0, 0,0,-0.2141349
02/07/2020 10:41:26.422, 0, 0,0,0.06900545
02/07/2020 10:41:26.432, 0, 0,0,-0.06822091
02/07/2020 10:41:26.444, 0, 0,0,0.07830489
02/07/2020 10:41:26.455, 0, 0,0,-0.07785542
02/07/2020 10:41:26.466, 0, 0,0,0.1677417
02/07/2020 10:41:26.477, 0, 0,0,-0.1483909
02/07/2020 10:41:26.488, 0, 0,0,0.1387179
02/07/2020 10:41:26.499, 0, 0,0,-0.1467957
02/07/2020 10:41:26.510, 0, 0,0,0.1408038
02/07/2020 10:41:26.522, 0, 0,0,-0.08896457
02/07/2020 10:41:26.533, 0, 0,0,0.1936648
02/07/2020 10:41:26.544, 0, 0,0,-0.03405995
02/07/2020 10:41:26.555, 0, 0,0,0.1697564
02/07/2020 10:41:26.566, 0, 0,0,-0.09720543
02/07/2020 10:41:26.577, 0, 0,0,0.1688197
02/07/2020 10:41:26.588, 0.0008535411, 0.0008535411,0.006026,-0.08726158
02/07/2020 10:41:26.599, 0.002201416, 0.002201416,0.015542,0.04305104
02/07/2020 10:41:26.610, 0.004688243, 0.004688243,0.033099,-0.0874948
02/07/2020 10:41:26.622, 0.008606657, 0.008606657,0.060763,0.08208632
02/07/2020 10:41:26.633, 0.0136238, 0.0136238,0.096184,-0.04053064
02/07/2020 10:41:26.644, 0.01686388, 0.01686388,0.119059,0.103239
02/07/2020 10:41:26.655, 0.01629901, 0.01629901,0.115071,-0.09249016
02/07/2020 10:41:26.666, 0.005815156, 0.005815156,0.041055,0.05749757
02/07/2020 10:41:26.677, -0.01927281, -0.01927281,-0.136066,-0.02025246
02/07/2020 10:41:26.688, -0.06152748, -0.06152748,-0.434384,-0.02316076
02/07/2020 10:41:26.699, -0.1210031, -0.1210031,-0.854282,-0.01004768
02/07/2020 10:41:26.710, -0.193631, -0.193631,-1.367035,0.2037772
02/07/2020 10:41:26.721, -0.273771, -0.273771,-1.932823,-0.02292234
02/07/2020 10:41:26.733, -0.3563827, -0.3563827,-2.516062,0.04431199
02/07/2020 10:41:26.744, -0.4380938, -0.4380938,-3.092942,-0.05725482
02/07/2020 10:41:26.754, -0.5178744, -0.5178744,-3.656193,-0.04861978
02/07/2020 10:41:26.766, -0.5961194, -0.5961194,-4.208603,-0.3459624
02/07/2020 10:41:26.777, -0.6740028, -0.6740028,-4.75846,-0.2152518
02/07/2020 10:41:26.788, -0.7532251, -0.7532251,-5.317769,-0.4975725
02/07/2020 10:41:26.799, -0.8328956, -0.8328956,-5.880243,-0.6712193
02/07/2020 10:41:26.810, -0.9147853, -0.9147853,-6.458384,-3.854189
02/07/2020 10:41:26.822, -0.9988638, -0.9988638,-7.051978,-4.011648
02/07/2020 10:41:26.833, -1.085135, -1.085135,-7.66105,-4.712772
02/07/2020 10:41:26.844, -1.173503, -1.173503,-8.284934,-5.397547
02/07/2020 10:41:26.855, -1.263726, -1.263726,-8.921903,-5.881849
02/07/2020 10:41:26.866, -1.355558, -1.355558,-9.570239,-4.006728
02/07/2020 10:41:26.877, -1.448663, -1.448663,-10.22756,-4.922231
02/07/2020 10:41:26.888, -1.542572, -1.542572,-10.89056,-5.049348
02/07/2020 10:41:26.899, -1.636818, -1.636818,-11.55594,-5.773547
02/07/2020 10:41:26.910, -1.730843, -1.730843,-12.21975,-6.523263
02/07/2020 10:41:26.922, -1.824084, -1.824084,-12.87803,-6.287466
02/07/2020 10:41:26.932, -1.915965, -1.915965,-13.52672,-7.049471
02/07/2020 10:41:26.944, -2.005829, -2.005829,-14.16115,-8.415497
02/07/2020 10:41:26.954, -2.093192, -2.093192,-14.77793,-8.063047
02/07/2020 10:41:26.967, -2.177548, -2.177548,-15.37349,-6.175579
02/07/2020 10:41:26.977, -2.2583, -2.2583,-15.9436,-10.3522
